	Premise Zip	County	Premise City	Premise State
36388	14625	MONROE	ROCHESTER	NY
36389	11520	NASSAU	FREEPORT	NY
36390	11757	SUFFOLK	LINDENHURST	NY
36391	10701	WESTCHESTER	YONKERS	NY
36392	11772	SUFFOLK	EAST PATCHOGUE	NY
36393	10464	BRONX	BRONX	NY
36394	11210	KINGS	BROOKLYN	NY
36395	11206	KINGS	BROOKLYN	NY
36396	12754	SULLIVAN	LIBERTY	NY
36397	11560	NASSAU	LOCUST VALLEY	NY
36398	14830	STEUBEN	CORNING	NY
36399	10701	WESTCHESTER	YONKERS	NY
36400	12401	ULSTER	KINGSTON	NY
36401	10458	BRONX	BRONX	NY
36402	49674	ALBANY	OMENA	MI
36403	10027	NEW YORK	NEW YORK	NY
36404	11581	NASSAU	VALLEY STREAM	NY
36405	11714	NASSAU	BETHPAGE	NY
36406	10040	NEW YORK	NEW YORK	NY
36407	10956	ROCKLAND	NEW CITY	NY
36408	10463	BRONX	BRONX	NY
36409	11373	QUEENS	ELMHURST	NY
36410	11423	QUEENS	HOLLIS	NY
36411	11209	KINGS	BROOKLYN	NY
36412	10020	NEW YORK	NEW YORK	NY
36413	10456	BRONX	BRONX	NY
36414	14456	ONTARIO	GENEVA	NY
36415	14512	ONTARIO	NAPLES	NY
36416	13439	OTSEGO	RICHFIELD SPRINGS	NY
36417	10009	NEW YORK	NEW YORK	NY
36418	10003	NEW YORK	NEW YORK	NY
36419	10550	WESTCHESTER	MOUNT VERNON	NY
36420	12801	WARREN	GLENS FALLS	NY
36421	13152	ONONDAGA	SKANEATELES	NY
36422	11217	KINGS	BROOKLYN	NY
36423	12180	RENSSELAER	TROY	NY
36424	10968	ROCKLAND	PIERMONT	NY
36425	10119	NEW YORK	NEW YORK	NY
36426	13057	ONONDAGA	EAST SYRACUSE	NY
36427	227252511	ALBANY	LEON	VA
36428	11374	QUEENS	REGO PARK	NY
36429	14609	MONROE	ROCHESTER	NY
36430	10018	NEW YORK	NEW YORK	NY
36431	13670	ST LAWRENCE	OSWEGATCHIE	NY
36432	10075	NEW YORK	NEW YORK	NY
36433	10701	WESTCHESTER	YONKERS	NY
36434	14225	ERIE	CHEEKTOWAGA	NY
36435	11901	SUFFOLK	RIVERHEAD	NY
36436	14830	STEUBEN	CORNING	NY
36437	10065	NEW YORK	NEW YORK	NY
36438	08037	ALBANY	HAMMONTON	NJ
36439	11795	SUFFOLK	WEST ISLIP	NY
36440	11050	NASSAU	PORT WASHINGTON	NY
36441	10027	NEW YORK	NEW YORK	NY
36442	14043	ERIE	DEPEW	NY
36443	14203	ERIE	BUFFALO	NY
36444	11741	SUFFOLK	HOLBROOK	NY
36445	12522	DUTCHESS	DOVER PLAINS	NY
36446	11010	NASSAU	FRANKLIN SQUARE	NY
36447	11206	KINGS	BROOKLYN	NY
36448	14226	ERIE	AMHERST	NY
36449	13035	MADISON	CAZENOVIA	NY
36450	14609	MONROE	ROCHESTER	NY
36451	10901	ROCKLAND	SUFFERN	NY
36452	11791	NASSAU	SYOSSET	NY
36453	14218	ERIE	LACKAWANNA	NY
36454	14456	ONTARIO	GENEVA	NY
36455	10451	BRONX	BRONX	NY
36456	11233	KINGS	BROOKLYN	NY
36457	10036	NEW YORK	NEW YORK	NY
36458	11106	QUEENS	LONG ISLAND CITY	NY
36459	11419	QUEENS	RICHMOND HILL	NY
36460	10473	BRONX	BRONX	NY
36461	94567	ALBANY	POPE VALLEY	CA
36462	11204	KINGS	BROOKLYN	NY
36463	13601	JEFFERSON	WATERTOWN	NY
36464	11356	QUEENS	COLLEGE POINT	NY
36465	11201	KINGS	BROOKLYN	NY
36466	13040	CORTLAND	CINCINNATUS	NY
36467	13320	OTSEGO	CHERRY VALLEY	NY
36468	10019	NEW YORK	NEW YORK	NY
36469	11221	KINGS	BROOKLYN	NY
36470	11216	KINGS	BROOKLYN	NY
36471	10990	ORANGE	WARWICK	NY
36472	10573	WESTCHESTER	PORT CHESTER	NY
36473	14731	CATTARAUGUS	ELLICOTTVILLE	NY
36474	11220	KINGS	BROOKLYN	NY
36475	10013	NEW YORK	NEW YORK	NY
36476	11220	KINGS	BROOKLYN	NY
36477	11754	SUFFOLK	KINGS PARK	NY
36478	11106	QUEENS	ASTORIA	NY
36479	11530	NASSAU	GARDEN CITY	NY
36480	13208	ONONDAGA	SYRACUSE	NY
36481	12496	GREENE	WINDHAM	NY
36482	10009	NEW YORK	NEW YORK	NY
36483	11215	KINGS	BROOKLYN	NY
36484	11237	KINGS	BROOKLYN	NY
36485	10535	WESTCHESTER	JEFFERSON VALLEY	NY
36486	14731	CATTARAUGUS	ELLICOTTVILLE	NY
36487	14733	CHAUTAUQUA	FALCONER	NY
36488	79401	ALBANY	LUBBOCK	TX
36489	12205	ALBANY	ALBANY	NY
36490	10530	WESTCHESTER	HARTSDALE	NY
36491	10019	NEW YORK	NEW YORK	NY
36492	10016	NEW YORK	NEW YORK	NY
36493	11385	QUEENS	RIDGEWOOD	NY
36494	11249	KINGS	BROOKLYN	NY
36495	10019	NEW YORK	NEW YORK	NY
36496	13219	ONONDAGA	SYRACUSE	NY
36497	11779	SUFFOLK	RONKONKOMA	NY
36498	10002	NEW YORK	NEW YORK	NY
36499	11746	SUFFOLK	HUNTINGTON STATION	NY
36500	10065	NEW YORK	NEW YORK	NY
36501	12601	DUTCHESS	POUGHKEEPSIE	NY
36502	14618	MONROE	ROCHESTER	NY
36503	14055	ERIE	EAST CONCORD	NY
36504	11226	KINGS	BROOKLYN	NY
36505	14221	ERIE	AMHERST	NY
36506	13350	HERKIMER	HERKIMER	NY
36507	14623	MONROE	ROCHESTER	NY
36508	94573	ALBANY	RUTHERFORD	CA
36509	10017	NEW YORK	NEW YORK	NY
36510	11030	NASSAU	MANHASSET	NY
36511	10029	NEW YORK	NEW YORK	NY
36512	13152	ONONDAGA	SKANEATELES	NY
36513	14150	ERIE	TONAWANDA	NY
36514	11368	QUEENS	CORONA	NY
36515	14052	ERIE	EAST AURORA	NY
36516	11106	QUEENS	ASTORIA	NY
36517	11377	QUEENS	WOODSIDE	NY
36518	10451	BRONX	BRONX	NY
36519	11373	QUEENS	ELMHURST	NY
36520	10472	BRONX	BRONX	NY
36521	14505	WAYNE	MARION	NY
36522	11901	SUFFOLK	AQUEBOGUE	NY
36523	14775	CHAUTAUQUA	RIPLEY	NY
36524	11236	KINGS	BROOKLYN	NY
36525	10305	RICHMOND	STATEN ISLAND	NY
36526	11704	SUFFOLK	WEST BABYLON	NY
36527	11706	SUFFOLK	BAY SHORE	NY
36528	11222	KINGS	BROOKLYN	NY
36529	12566	ORANGE	PINE BUSH	NY
36530	10019	NEW YORK	NEW YORK	NY
36531	14845	CHEMUNG	HORSEHEADS	NY
36532	11375	QUEENS	FOREST HILLS	NY
36533	10573	WESTCHESTER	PORT CHESTER	NY
36534	11516	NASSAU	CEDARHURST	NY
36535	14094	NIAGARA	LOCKPORT	NY
36536	11783	NASSAU	SEAFORD	NY
36537	10465	BRONX	BRONX	NY
36538	11967	SUFFOLK	SHIRLEY	NY
36539	10573	WESTCHESTER	PORT CHESTER	NY
36540	10605	WESTCHESTER	WHITE PLAINS	NY
36541	14068	ERIE	GETZVILLE	NY
36542	14420	MONROE	BROCKPORT	NY
36543	11204	KINGS	BROOKLYN	NY
36544	14450	MONROE	FAIRPORT	NY
36545	11706	SUFFOLK	SALTAIRE	NY
36546	14218	ERIE	LACKAWANNA	NY
36547	14541	SENECA	ROMULUS	NY
36548	14217	ERIE	KENMORE	NY
36549	12078	FULTON	GLOVERSVILLE	NY
36550	11209	KINGS	BROOKYN	NY
36551	14217	ERIE	BUFFALO	NY
36552	11520	NASSAU	FREEPORT	NY
36553	10456	BRONX	BRONX	NY
36554	10710	WESTCHESTER	YONKERS	NY
36555	13035	MADISON	CAZENOVIA	NY
36556	11722	SUFFOLK	CENTRAL ISLIP	NY
36557	11430	QUEENS	JAMAICA	NY
36558	93446	ALBANY	PASO ROBLES	CA
36559	10002	NEW YORK	NEW YORK	NY
36560	13329	HERKIMER	DOLGEVILLE	NY
36561	94503	ALBANY	AMERICAN CANYON	CA
36562	11354	QUEENS	FLUSHING	NY
36563	10451	BRONX	BRONX	NY
36564	11751	SUFFOLK	ISLIP	NY
36565	13039	ONONDAGA	CICERO	NY
36566	11102	QUEENS	ASTORIA	NY
36567	14701	CHAUTAUQUA	JAMESTOWN	NY
36568	13118	CAYUGA	MORAVIA	NY
36569	11580	NASSAU	VALLEY STREAM	NY
36570	11378	QUEENS	MASPETH	NY
36571	12550	ORANGE	NEWBURGH	NY
36572	13069	OSWEGO	FULTON	NY
36573	12208	ALBANY	ALBANY	NY
36574	12866	SARATOGA	SARATOGA SPRINGS	NY
36575	11514	NASSAU	CARLE PLACE	NY
36576	13326	OTSEGO	COOPERSTOWN	NY
36577	95403	ALBANY	SANTA ROSA	CA
36578	11214	KINGS	BROOKLYN	NY
36579	10024	NEW YORK	NEW YORK	NY
36580	12208	ALBANY	ALBANY	NY
36581	14618	MONROE	ROCHESTER	NY
36582	13036	OSWEGO	CENTRAL SQUARE	NY
36583	12930	FRANKLIN	DICKINSON CENTER	NY
36584	10002	NEW YORK	NEW YORK	NY
36585	10065	NEW YORK	NEW YORK	NY
36586	11211	KINGS	BROOKLYN	NY
36587	10701	WESTCHESTER	YONKERS	NY
36588	11520	NASSAU	FREEPORT	NY
36589	14779	CATTARAUGUS	SALAMANCA	NY
36590	14843	STEUBEN	HORNELL	NY
36591	14145	WYOMING	STRYKERSVILLE	NY
36592	11369	QUEENS	ELMHURST	NY
36593	10606	WESTCHESTER	WHITE PLAINS	NY
36594	94562	ALBANY	OAKVILLE	CA
36595	94558	ALBANY	NAPA	CA
36596	10018	NEW YORK	NEW YORK	NY
36597	11211	KINGS	BROOKLYN	NY
36598	945620329	ALBANY	OAKVILLE	CA
36599	11208	KINGS	BROOKLYN	NY
36600	13662	ST LAWRENCE	MASSENA	NY
36601	13208	ONONDAGA	SYRACUSE	NY
36602	13694	ST LAWRENCE	WADDINGTON	NY
36603	11385	QUEENS	RIDGEWOOD	NY
36604	13865	BROOME	WINDSOR	NY
36605	10601	WESTCHESTER	WHITE PLAINS	NY
36606	11722	SUFFOLK	ISLANDIA	NY
36607	11542	NASSAU	GLEN COVE	NY
36608	11201	KINGS	BROOKLYN	NY
36609	14080	ERIE	HOLLAND	NY
36610	11211	KINGS	BROOKLYN	NY
36611	14150	ERIE	TONAWANDA	NY
36612	12401	ULSTER	KINGSTON	NY
36613	954489193	ALBANY	HEALDSBURG	CA
36614	10509	PUTNAM	BREWSTER	NY
36615	14850	TOMPKINS	ITHACA	NY
36616	11706	SUFFOLK	BAY SHORE	NY
36617	11961	SUFFOLK	RIDGE	NY
36618	954488319	ALBANY	HEALDSBURG	CA
36619	14305	NIAGARA	NIAGARA FALLS	NY
36620	10282	NEW YORK	NEW YORK	NY
36621	11720	SUFFOLK	CENTEREACH	NY
36622	13036	OSWEGO	CENTRAL SQUARE	NY
36623	11572	NASSAU	OCEANSIDE	NY
36624	11211	KINGS	BROOKLYN	NY
36625	10021	NEW YORK	NEW YORK	NY
36626	10570	WESTCHESTER	PLEASANTVILLE	NY
36627	11385	QUEENS	RIDGEWOOD	NY
36628	10566	WESTCHESTER	PEEKSKILL	NY
36629	11238	KINGS	BROOKLYN	NY
36630	13456	ONEIDA	SAUQUOIT	NY
36631	12210	ALBANY	ALBANY	NY
36632	11710	SUFFOLK	N BELLMORE	NY
36633	11507	NASSAU	ALBERTSON	NY
36634	10128	NEW YORK	NEW YORK	NY
36635	10466	BRONX	BRONX	NY
36636	10474	BRONX	BRONX	NY
36637	10001	NEW YORK	NEW YORK	NY
36638	11420	QUEENS	OZONE PARK	NY
36639	10709	WESTCHESTER	EASTCHESTER	NY
36640	11228	KINGS	BROOKYLN	NY
36641	12208	ALBANY	ALBANY	NY
36642	11901	SUFFOLK	RIVERHEAD	NY
36643	10549	WESTCHESTER	MT KISCO	NY
36644	10031	NEW YORK	NEW YORK	NY
36645	10017	NEW YORK	NEW YORK	NY
36646	11050	NASSAU	PORT WASHINGTON	NY
36647	14218	ERIE	LACKAWANNA	NY
36648	13601	JEFFERSON	WATERTOWN	NY
36649	11385	QUEENS	RIDGEWOOD	NY
36650	11206	KINGS	BROOKLYN	NY
36651	10462	BRONX	BRONX	NY
36652	12308	SCHENECTADY	SCHENECTADY	NY
36653	11209	KINGS	BROOKLYN	NY
36654	10461	BRONX	BRONX	NY
36655	11717	SUFFOLK	BRENTWOOD	NY
36656	11207	KINGS	BROOKLYN	NY
36657	14622	MONROE	ROCHESTER	NY
36658	11211	KINGS	BROOKLYN	NY
36659	13435	ONEIDA	PROSPECT	NY
36660	14737	CATTARAUGUS	FRANKLINVILLE	NY
36661	12601	DUTCHESS	POUGHKEEPSIE	NY
36662	10467	BRONX	BRONX	NY
36663	10022	NEW YORK	NEW YORK	NY
36664	11355	QUEENS	FLUSHING	NY
36665	11801	NASSAU	HICKSVILLE	NY
36666	10566	WESTCHESTER	PEEKSKILL	NY
36667	10014	NEW YORK	NEW YORK	NY
36668	11219	KINGS	BROOKLYN	NY
36669	12762	SULLIVAN	MONGAUP VALLEY	NY
36670	11436	QUEENS	JAMAICA	NY
36671	10550	WESTCHESTER	MOUNT VERNON	NY
36672	10601	WESTCHESTER	WHITE PLAINS	NY
36673	10580	WESTCHESTER	RYE	NY
36674	10017	NEW YORK	NEW YORK	NY
36675	10580	WESTCHESTER	RYE	NY
36676	12205	ALBANY	ALBANY	NY
36677	10003	NEW YORK	NEW YORK	NY
36678	14534	MONROE	PITTSFORD	NY
36679	10025	NEW YORK	NEW YORK	NY
36680	10573	WESTCHESTER	RYE BROOK	NY
36681	11385	QUEENS	RIDGEWOOD	NY
36682	11106	QUEENS	LONG ISLAND CITY	NY
36683	11372	QUEENS	JACKSON HEIGHTS	NY
36684	10458	BRONX	BRONX	NY
36685	10605	WESTCHESTER	WHITE PLAINS	NY
36686	14301	NIAGARA	NIAGARA FALLS	NY
36687	11772	SUFFOLK	PATCHOGUE	NY
36688	12550	ORANGE	NEWBURGH	NY
36689	10014	NEW YORK	NEW YORK	NY
36690	11201	KINGS	BROOKLYN	NY
36691	10022	NEW YORK	NEW YORK	NY
36692	12866	SARATOGA	SARATOGA SPRINGS	NY
36693	11706	SUFFOLK	BAY SHORE	NY
36694	13090	ONONDAGA	LIVERPOOL	NY
36695	11220	KINGS	BROOKLYN	NY
36696	11233	KINGS	BROOKLYN	NY
36697	13204	ONONDAGA	SYRACUSE	NY
36698	10958	ORANGE	NEW HAMPTON	NY
36699	12051	GREENE	COXSACKIE	NY
36700	13045	CORTLAND	CORTLAND	NY
36701	11797	NASSAU	WOODBURY	NY
36702	11731	SUFFOLK	EAST NORTHPORT	NY
36703	11201	KINGS	BROOKLYN	NY
36704	11355	QUEENS	FLUSHING	NY
36705	13021	CAYUGA	AUBURN	NY
36706	95476	ALBANY	SONOMA	CA
36707	93427	ALBANY	BUELLTON	CA
36708	11901	SUFFOLK	RIVERHEAD	NY
36709	10458	BRONX	BRONX	NY
36710	10128	NEW YORK	NEW YORK	NY
36711	10921	ORANGE	FLORIDA	NY
36712	11225	KINGS	BROOKLYN	NY
36713	10801	WESTCHESTER	NEW ROCHELLE	NY
36714	10461	BRONX	BRONX	NY
36715	12110	ALBANY	LATHAM	NY
36716	14903	CHEMUNG	ELMIRA HEIGHTS	NY
36717	10003	NEW YORK	NEW YORK	NY
36718	11368	QUEENS	CORONA	NY
36719	11706	SUFFOLK	BAY SHORE	NY
36720	12208	ALBANY	ALBANY	NY
36721	12871	SARATOGA	SCHUYLERVILLE	NY
36722	12202	ALBANY	ALBANY	NY
36723	12723	SULLIVAN	CALLICOON	NY
36724	13026	CAYUGA	AURORA	NY
36725	10027	NEW YORK	NEW YORK	NY
36726	10036	NEW YORK	NEW YORK	NY
36727	10034	NEW YORK	NEW YORK	NY
36728	10027	NEW YORK	NEW YORK	NY
36729	13425	ONEIDA	ORISKANY FALLS	NY
36730	11959	SUFFOLK	QUOGUE	NY
36731	14895	ALLEGANY	WELLSVILLE	NY
36732	14526	MONROE	PENFIELD	NY
36733	11570	NASSAU	ROCKVILLE CENTRE	NY
36734	12901	CLINTON	PLATTSBURGH	NY
36735	12430	DELAWARE	FLEISCHMANNS	NY
36736	11580	NASSAU	VALLEY STREAM	NY
36737	12981	CLINTON	SARANAC	NY
36738	12305	SCHENECTADY	SCHENECTADY	NY
36739	10002	NEW YORK	NEW YORK	NY
36740	10454	BRONX	BRONX	NY
36741	10007	NEW YORK	NEW YORK	NY
36742	11735	NASSAU	FARMINGDALE	NY
36743	14626	MONROE	ROCHESTER	NY
36744	10025	NEW YORK	NEW YORK	NY
36745	13838	DELAWARE	SIDNEY	NY
36746	14580	MONROE	WEBSTER	NY
36747	10012	NEW YORK	NEW YORK	NY
36748	99320	ALBANY	BENTON CITY	WA
36749	12932	ESSEX	ELIZABETHTOWN	NY
36750	14521	SENECA	OVID	NY
36751	14225	ERIE	CHEEKTOWAGA	NY
36752	11720	SUFFOLK	CENTEREACH	NY
36753	11211	KINGS	BROOKLYN	NY
36754	10469	BRONX	BRONX	NY
36755	11221	KINGS	BROOKLYN	NY
36756	11237	KINGS	BROOKLYN	NY
36757	11001	NASSAU	FLORAL PARK	NY
36758	13827	TIOGA	OWEGO	NY
36759	11372	QUEENS	JACKSON HEIGHTS	NY
36760	13126	OSWEGO	OSWEGO	NY
36761	10016	NEW YORK	NEW YORK	NY
36762	10522	WESTCHESTER	BOBBS FERRY	NY
36763	10014	NEW YORK	NEW YORK	NY
36764	11572	NASSAU	OCEANSIDE	NY
36765	14621	MONROE	ROCHESTER	NY
36766	11518	NASSAU	E ROCKAWAY	NY
36767	12513	COLUMBIA	CLAVERACK	NY
36768	11758	NASSAU	MASSAPEQUA	NY
36769	10704	WESTCHESTER	YONKERS	NY
36770	14522	WAYNE	PALMYRA	NY
36771	14202	ERIE	BUFFALO	NY
36772	10530	WESTCHESTER	HARTSDALE	NY
36773	11413	QUEENS	SPRINGFIELED GARDEN	NY
36774	10011	NEW YORK	NEW YORK	NY
36775	10469	BRONX	BRONX	NY
36776	11777	SUFFOLK	PT JEFFERSON STATION	NY
36777	13203	ONONDAGA	SYRACUSE	NY
36778	12210	ALBANY	ALBANY	NY
36779	11421	QUEENS	WOODHAVEN	NY
36780	13155	CHENANGO	SOUTH OTSELIC	NY
36781	12776	SULLIVAN	ROSCOE	NY
36782	11432	QUEENS	JAMAICA	NY
36783	14420	MONROE	BROCKPORT	NY
36784	11234	KINGS	BROOKLYN	NY
36785	14004	ERIE	ALDEN	NY
36786	14701	CHAUTAUQUA	JAMESTOWN	NY
36787	13110	ONONDAGA	MARIETTA	NY
36788	11753	NASSAU	JERICHO	NY
36789	12422	GREENE	DURHAM	NY
36790	11758	NASSAU	MASSAPEQUA	NY
36791	10019	NEW YORK	NEW YORK	NY
36792	11230	KINGS	BROOKLYN	NY
36793	10310	RICHMOND	STATEN ISLAND	NY
36794	94558	ALBANY	NAPA	CA
36795	10022	NEW YORK	NEW YORK	NY
36796	12209	ALBANY	ALBANY	NY
36797	11779	SUFFOLK	LAKE ROKONKOMA	NY
36798	11735	SUFFOLK	FARMINGDALE	NY
36799	13492	ONEIDA	WHITESBORO	NY
36800	12483	ULSTER	SPRING GLEN	NY
36801	13346	MADISON	HAMILTON	NY
36802	11232	KINGS	BROOKLYN	NY
36803	11226	KINGS	BROOKLYN	NY
36804	10710	WESTCHESTER	YONKERS	NY
36805	12025	FULTON	BROADALBIN	NY
36806	12720	SULLIVAN	BETHEL	NY
36807	11209	KINGS	BROOKLYN	NY
36808	11102	QUEENS	ASTORIA	NY
36809	95669	ALBANY	PLYMOUTH	CA
36810	11947	SUFFOLK	JAMESPORT	NY
36811	11385	QUEENS	GLENDALE	NY
36812	10451	BRONX	BRONX	NY
36813	11559	NASSAU	LAWRENCE	NY
36814	13088	ONONDAGA	LIVERPOOL	NY
36815	11747	SUFFOLK	MELVILLE	NY
36816	14411	ORLEANS	ALBION	NY
36817	95415	ALBANY	BOONVILLE	CA
36818	11530	NASSAU	GARDEN CITY	NY
36819	18428	ALBANY	HAWLEY	PA
36820	12846	WARREN	LAKE LUZERNE	NY
36821	12533	DUTCHESS	HOPEWELL JUNCTION	NY
36822	11229	KINGS	BROOKLYN	NY
36823	10509	PUTNAM	BREWSTER	NY
36824	11050	NASSAU	PORT WASHINGTON	NY
36825	12065	SARATOGA	HALFMOON	NY
36826	14850	TOMPKINS	ITHACA	NY
36827	10038	NEW YORK	NEW YORK	NY
36828	11355	QUEENS	FLUSHING	NY
36829	10025	NEW YORK	NEW YORK	NY
36830	10451	BRONX	BRONX	NY
36831	13820	OTSEGO	ONEONTA	NY
36832	14621	MONROE	ROCHESTER	NY
36833	11559	NASSAU	LAWRENCE	NY
36834	11206	KINGS	BROOKLYN	NY
36835	11219	KINGS	BROOKLYN	NY
36836	14472	MONROE	HONEOYE FALLS	NY
36837	11212	KINGS	BROOKLYN	NY
36838	13204	ONONDAGA	SYRACUSE	NY
36839	10472	BRONX	BRONX	NY
36840	11101	QUEENS	LONG ISLAND CITY	NY
36841	10462	BRONX	BRONX	NY
36842	13850	BROOME	VESTAL	NY
36843	11772	SUFFOLK	PATCHOGUE	NY
36844	12845	WARREN	LAKE GEORGE	NY
36845	11232	KINGS	BROOKLYN	NY
36846	13108	ONONDAGA	MARCELLUS	NY
36847	13815	CHENANGO	NORWICH	NY
36848	10001	NEW YORK	NEW YORK	NY
36849	11221	KINGS	BROOKLYN	NY
36850	11419	QUEENS	S RICHMOND HILL	NY
36851	14610	MONROE	ROCHESTER	NY
36852	11801	NASSAU	HICKSVILLE	NY
36853	10027	NEW YORK	NEW YORK	NY
36854	14622	MONROE	ROCHESTER	NY
36855	14420	MONROE	BROCKPORT	NY
36856	11235	KINGS	BROOKLYN	NY
36857	10701	WESTCHESTER	YONKERS	NY
36858	94558	ALBANY	NAPA	CA
36859	13476	ONEIDA	VERNON	NY
36860	10312	RICHMOND	STATEN ISLAND	NY
36861	11756	NASSAU	LEVITTOWN	NY
36862	14618	MONROE	ROCHESTER	NY
36863	14424	ONTARIO	CANANDAIGUA	NY
36864	10017	NEW YORK	NEW YORK	NY
36865	10455	BRONX	BRONX	NY
36866	12603	DUTCHESS	POUGHKEEPSIE	NY
36867	11230	KINGS	BROOKLYN	NY
36868	10468	BRONX	BRONX	NY
36869	12845	WARREN	LAKE GEORGE	NY
36870	10461	BRONX	BRONX	NY
36871	13367	LEWIS	LOWVILLE	NY
36872	12306	SCHENECTADY	ROTTERDAM	NY
36873	10709	WESTCHESTER	EASTCHESTER	NY
36874	12956	ESSEX	MINEVILLE	NY
36875	11101	QUEENS	LONG ISLAND CITY	NY
36876	11738	SUFFOLK	FARMINGVILLE	NY
36877	10992	ORANGE	WASHINGTONVILLE	NY
36878	10016	NEW YORK	NEW YORK	NY
36879	12566	ORANGE	PINE BUSH	NY
36880	12065	SARATOGA	CLIFTON PARK	NY
36881	12466	ULSTER	PORT EWEN	NY
36882	10003	NEW YORK	NEW YORK	NY
36883	10003	NEW YORK	NEW YORK	NY
36884	10022	NEW YORK	NEW YORK	NY
36885	12845	WARREN	LAKE GEORGE	NY
36886	11978	SUFFOLK	WESTHAMPTON BEACH	NY
36887	14781	CHAUTAUQUA	SHERMAN	NY
36888	14075	ERIE	HAMBURG	NY
36889	14580	MONROE	WEBSTER	NY
36890	14865	SCHUYLER	MONTOUR FALLS	NY
36891	94558	ALBANY	NAPA	CA
36892	12785	SULLIVAN	WESTBROOKVILLE	NY
36893	12601	DUTCHESS	POUGHKEEPSIE	NY
36894	11354	QUEENS	FLUSHING	NY
36895	11558	NASSAU	ISLAND PARK	NY
36896	10509	PUTNAM	BREWSTER	NY
36897	93446	ALBANY	PASO ROBLES	CA
36898	99362	ALBANY	WALLA WALLA	WA
36899	10011	NEW YORK	NEW YORK	NY
36900	13783	DELAWARE	HANCOCK	NY
36901	11357	QUEENS	WHITESTONE	NY
36902	11210	KINGS	BROOKLYN	NY
36903	11203	KINGS	BROOKLYN	NY
36904	12590	DUTCHESS	WAPPINGERS FALLS	NY
36905	11378	QUEENS	MASPETH	NY
36906	10458	BRONX	BRONX	NY
36907	11735	SUFFOLK	FARMINGDALE	NY
36908	10456	BRONX	BRONX	NY
36909	14134	ERIE	SARDINIA	NY
36910	11756	NASSAU	LEVITTOWN	NY
36911	10029	NEW YORK	NEW YORK	NY
36912	95448	ALBANY	HEALDSBURG	CA
36913	11953	SUFFOLK	MIDDLE ISLAND	NY
36914	11768	SUFFOLK	NORTHPORT	NY
36915	11725	SUFFOLK	COMMACK	NY
36916	13865	BROOME	WINDSOR	NY
36917	11208	KINGS	BROOKLYN	NY
36918	10019	NEW YORK	NEW YORK	NY
36919	14211	ERIE	BUFFALO	NY
36920	11103	QUEENS	ASTORIA	NY
36921	11235	KINGS	BROOKLYN	NY
36922	10302	RICHMOND	STATEN ISLAND	NY
36923	10314	RICHMOND	STATEN ISLAND	NY
36924	11373	QUEENS	ELMHURST	NY
36925	11550	NASSAU	HEMPSTEAD	NY
36926	14612	MONROE	ROCHESTER	NY
36927	11050	NASSAU	PORT WASHINGTON	NY
36928	12528	ULSTER	HIGHLAND	NY
36929	10305	RICHMOND	STATEN ISLAND	NY
36930	14221	ERIE	BUFFALO	NY
36931	10306	RICHMOND	STATEN ISLAND	NY
36932	10016	NEW YORK	NEW YORK	NY
36933	13413	ONEIDA	NEW HARTFORD	NY
36934	10011	NEW YORK	NEW YORK	NY
36935	13746	BROOME	CHENANGO FORKS	NY
36936	10003	NEW YORK	NEW YORK	NY
36937	11216	KINGS	BROOKLYN	NY
36938	10940	ORANGE	MIDDLETOWN	NY
36939	11701	SUFFOLK	AMITYVILLE	NY
36940	11212	KINGS	BROOKLYN	NY
36941	11215	KINGS	BROOKLYN	NY
36942	14812	CHEMUNG	BEAVER DAMS	NY
36943	11368	QUEENS	CORONA	NY
36944	11373	QUEENS	ELMHURST	NY
36945	13905	BROOME	BINGHAMTON	NY
36946	10301	RICHMOND	STATEN ISLAND	NY
36947	97060	ALBANY	TROUTDALE	OR
36948	13421	MADISON	ONEIDA	NY
36949	11216	KINGS	BROOKLYN	NY
36950	11934	SUFFOLK	CENTER MORICHES	NY
36951	11581	NASSAU	VALLEY STREAM	NY
36952	14020	GENESEE	BATAVIA	NY
36953	14424	ONTARIO	CANANDAIGUA	NY
36954	14207	ERIE	BUFFALO	NY
36955	11901	SUFFOLK	RIVER HEAD	NY
36956	14304	NIAGARA	NIAGARA FALLS	NY
36957	14220	ERIE	BUFFALO	NY
36958	11234	KINGS	BROOKLYN	NY
36959	11420	QUEENS	S OZONE PARK	NY
36960	11219	KINGS	BROOKLYN	NY
36961	11220	KINGS	BROOKLYN	NY
36962	14445	MONROE	E ROCHESTER	NY
36963	10465	BRONX	BRONX	NY
36964	11377	QUEENS	WOODSIDE	NY
36965	11238	KINGS	BROOKLYN	NY
36966	14009	WYOMING	ARCADE	NY
36967	11373	QUEENS	ELMHURST	NY
36968	11788	SUFFOLK	HAUPPAUGE	NY
36969	11233	KINGS	BROOKLYN	NY
36970	10009	NEW YORK	NEW YORK	NY
36971	11212	NEW YORK	BROOKLYN	NY
36972	14011	WYOMING	ATTICA	NY
36973	11221	KINGS	BROOKLYN	NY
36974	11566	NASSAU	NORTH MERRICK	NY
36975	10514	WESTCHESTER	CHAPPAQUA	NY
36976	11105	QUEENS	ASTORIA	NY
36977	11223	KINGS	BROOKLYN	NY
36978	11777	SUFFOLK	PORT JEFFERSON	NY
36979	11713	SUFFOLK	BELLPORT	NY
36980	10566	WESTCHESTER	PEEKSKILL	NY
36981	11201	KINGS	BROOKLYN	NY
