	Facility Zip Code	Facility County	Facility City	Facility State
695	10461	BRON	BRONX          	NY
696	10455	BRON	BRONX          	NY
697	10469	BRON	BRONX          	NY
698	10463	BRON	BRONX          	NY
699	10470	BRON	BRONX          	NY
700	10474	BRON	BRONX          	NY
701	10473	BRON	BRONX          	NY
702	10460	BRON	BRONX          	NY
703	10473	BRON	BRONX          	NY
704	10473	BRON	BRONX          	NY
705	10465	BRON	BRONX          	NY
706	10466	BRON	BRONX          	NY
707	10456	BRON	BRONX          	NY
708	10458	BRON	BRONX          	NY
709	10460	BRON	BRONX          	NY
710	10469	BRON	BRONX          	NY
711	10466	BRON	BRONX          	NY
712	10468	BRON	BRONX          	NY
713	10452	BRON	BRONX          	NY
714	10453	BRON	BRONX          	NY
715	10466	BRON	BRONX          	NY
716	10467	BRON	BRONX          	NY
717	10457	BRON	BRONX          	NY
718	10456	BRON	BRONX          	NY
719	10454	BRON	BRONX          	NY
720	10472	BRON	BRONX          	NY
721	14073	BRON	BRONX          	NY
722	10469	BRON	BRONX          	NY
723	10467	BRON	BRONX          	NY
724	10475	BRON	BRONX          	NY
725	10461	BRON	BRONX          	NY
726	10474	BRON	BRONX          	NY
727	10461	BRON	BRONX          	NY
728	10460	BRON	BRONX          	NY
729	10460	BRON	BRONX          	NY
730	10475	BRON	BRONX          	NY
731	10453	BRON	BRONX          	NY
732	10457	BRON	BRONX          	NY
733	10457	BRON	BRONX          	NY
734	10453	BRON	BRONX          	NY
735	10451	BRON	BRONX          	NY
736	10472	BRON	BRONX          	NY
737	10466	BRON	BRONX          	NY
738	10469	BRON	BRONX          	NY
739	10469	BRON	BRONX          	NY
740	10475	BRON	BRONX          	NY
741	10475	BRON	BRONX          	NY
742	10469	BRON	BRONX          	NY
743	10470	BRON	BRONX          	NY
744	10466	BRON	BRONX          	NY
745	10457	BRON	BRONX          	NY
746	10460	BRON	BRONX          	NY
747	10452	BRON	BRONX          	NY
748	10461	BRON	BRONX          	NY
749	10469	BRON	BRONX          	NY
750	10466	BRON	BRONX          	NY
751	10474	BRON	BRONX          	NY
752	10458	BRON	BRONX          	NY
753	10461	BRON	BRONX          	NY
754	10462	BRON	BRONX          	NY
755	10452	BRON	BRONX          	NY
756	10457	BRON	BRONX          	NY
757	10461	BRON	BRONX          	NY
758	10475	BRON	BRONX          	NY
759	10472	BRON	BRONX          	NY
760	10466	BRON	BRONX          	NY
761	10466	BRON	BRONX          	NY
762	10454	BRON	BRONX          	NY
763	10453	BRON	BRONX          	NY
764	10469	BRON	BRONX          	NY
765	10474	BRON	BRONX          	NY
766	10462	BRON	BRONX          	NY
767	10455	BRON	BRONX          	NY
768	10454	BRON	BRONX          	NY
769	10474	BRON	BRONX          	NY
770	10474	BRON	BRONX          	NY
771	10462	BRON	BRONX          	NY
772	10455	BRON	BRONX          	NY
773	10475	BRON	BRONX          	NY
774	10475	BRON	BRONX          	NY
775	10468	BRON	BRONX          	NY
776	10474	BRON	BRONX          	NY
777	10474	BRON	BRONX          	NY
778	10460	BRON	BRONX          	NY
779	10455	BRON	BRONX          	NY
780	10475	BRON	BRONX          	NY
781	10466	BRON	BRONX          	NY
782	10454	BRON	BRONX          	NY
783	10455	BRON	BRONX          	NY
784	10455	BRON	BRONX          	NY
785	10455	BRON	BRONX          	NY
786	10472	BRON	BRONX          	NY
787	10459	BRON	BRONX          	NY
788	10459	BRON	BRONX          	NY
789	10454	BRON	BRONX          	NY
790	10461	BRON	BRONX          	NY
791	10474	BRON	BRONX          	NY
792	10461	BRON	BRONX          	NY
793	10461	BRON	BRONX          	NY
794	10467	BRON	BRONX          	NY
795	10466	BRON	BRONX          	NY
796	10451	BRON	BRONX          	NY
797	10475	BRON	BRONX          	NY
798	10461	BRON	BRONX          	NY
799	10452	BRON	BRONX          	NY
800	10457	BRON	BRONX          	NY
801	10470	BRON	BRONX          	NY
802	10460	BRON	BRONX          	NY
803	10472	BRON	BRONX          	NY
804	10452	BRON	BRONX          	NY
805	10469	BRON	BRONX          	NY
806	10474	BRON	BRONX          	NY
807	10470	BRON	BRONX          	NY
808	10457	BRON	BRONX          	NY
809	10452	BRON	BRONX          	NY
810	10452	BRON	BRONX          	NY
811	10464	BRON	BRONX          	NY
812	10475	BRON	BRONX          	NY
813	10454	BRON	BRONX          	NY
814	10457	BRON	BRONX          	NY
815	10457	BRON	BRONX          	NY
816	10461	BRON	BRONX          	NY
817	10469	BRON	BRONX          	NY
818	10469	BRON	BRONX          	NY
819	10468	BRON	BRONX          	NY
820	10466	BRON	BRONX          	NY
821	10457	BRON	BRONX          	NY
822	10452	BRON	BRONX          	NY
823	10462	BRON	BRONX          	NY
824	10454	BRON	BRONX          	NY
825	10455	BRON	BRONX          	NY
826	10454	BRON	BRONX          	NY
827	10452	BRON	BRONX          	NY
828	10467	BRON	BRONX          	NY
829	10474	BRON	BRONX          	NY
830	10474	BRON	BRONX          	NY
831	10451	BRON	BRONX          	NY
832	10461	BRON	BRONX          	NY
833	10457	BRON	BRONX          	NY
834	10457	BRON	BRONX          	NY
835	10457	BRON	BRONX          	NY
836	10466	BRON	BRONX          	NY
837	10452	BRON	BRONX          	NY
838	10474	BRON	BRONX          	NY
839	10457	BRON	BRONX          	NY
840	10467	BRON	BRONX          	NY
841	10464	BRON	BRONX          	NY
842	10458	BRON	BRONX          	NY
843	10472	BRON	BRONX          	NY
844	10475	BRON	BRONX          	NY
845	10473	BRON	BRONX          	NY
846	10475	BRON	BRONX          	NY
847	10475	BRON	BRONX          	NY
848	10475	BRON	BRONX          	NY
849	10462	BRON	BRONX          	NY
850	10473	BRON	BRONX          	NY
851	10475	BRON	BRONX          	NY
852	10466	BRON	BRONX          	NY
853	10461	BRON	BRONX          	NY
854	10461	BRON	BRONX          	NY
855	10466	BRON	BRONX          	NY
856	10474	BRON	BRONX          	NY
857	10475	BRON	BRONX          	NY
858	10459	BRON	BRONX          	NY
859	10455	BRON	BRONX          	NY
860	10452	BRON	BRONX          	NY
861	10453	BRON	BRONX          	NY
862	10466	BRON	BRONX          	NY
863	10452	BRON	BRONX          	NY
864	10472	BRON	BRONX          	NY
865	10453	BRON	BRONX          	NY
866	10461	BRON	BRONX          	NY
867	10473	BRON	BRONX          	NY
868	10473	BRON	BRONX          	NY
869	10473	BRON	BRONX          	NY
870	10469	BRON	BRONX          	NY
871	10461	BRON	BRONX          	NY
872	10461	BRON	BRONX          	NY
873	10475	BRON	BRONX          	NY
874	10457	BRON	BRONX          	NY
875	10455	BRON	BRONX          	NY
876	10473	BRON	BRONX          	NY
877	10463	BRON	BRONX          	NY
878	10470	BRON	BRONX          	NY
879	10455	BRON	BRONX          	NY
880	10456	BRON	BRONX          	NY
881	10456	BRON	BRONX          	NY
882	10466	BRON	BRONX          	NY
883	10466	BRON	BRONX          	NY
884	10473	BRON	BRONX          	NY
885	10474	BRON	BRONX          	NY
886	10472	BRON	BRONX          	NY
887	10460	BRON	BRONX          	NY
888	10453	BRON	BRONX          	NY
889	10457	BRON	BRONX          	NY
890	10472	BRON	BRONX          	NY
891	10461	BRON	BRONX          	NY
892	10461	BRON	BRONX          	NY
893	10461	BRON	BRONX          	NY
894	10475	BRON	BRONX          	NY
895	10457	BRON	BRONX          	NY
896	10452	BRON	BRONX          	NY
897	10474	BRON	BRONX          	NY
898	10469	BRON	BRONX          	NY
899	10452	BRON	BRONX          	NY
900	10455	BRON	BRONX          	NY
901	10456	BRON	BRONX          	NY
902	10474	BRON	BRONX          	NY
903	10453	BRON	BRONX          	NY
904	10461	BRON	BRONX          	NY
905	10463	BRON	BRONX          	NY
906	10461	BRON	BRONX          	NY
907	10474	BRON	BRONX          	NY
908	10474	BRON	BRONX          	NY
909	10454	BRON	BRONX          	NY
910	10473	BRON	BRONX          	NY
911	10458	BRON	BRONX          	NY
912	10473	BRON	BRONX          	NY
913	10466	BRON	BRONX          	NY
914	10457	BRON	BRONX          	NY
915	10466	BRON	BRONX          	NY
916	10460	BRON	BRONX          	NY
917	10458	BRON	BRONX          	NY
918	10457	BRON	BRONX          	NY
919	10475	BRON	BRONX          	NY
920	10469	BRON	BRONX          	NY
921	10455	BRON	BRONX          	NY
922	10469	BRON	BRONX          	NY
923	10461	BRON	BRONX          	NY
924	10466	BRON	BRONX          	NY
925	10472	BRON	BRONX          	NY
926	10466	BRON	BRONX          	NY
927	10453	BRON	BRONX          	NY
928	10475	BRON	BRONX          	NY
929	10461	BRON	BRONX          	NY
930	10454	BRON	BRONX          	NY
931	10474	BRON	BRONX          	NY
932	10474	BRON	BRONX          	NY
933	10461	BRON	BRONX          	NY
934	10453	BRON	BRONX          	NY
935	10452	BRON	BRONX          	NY
936	10474	BRON	BRONX          	NY
937	10453	BRON	BRONX          	NY
938	10468	BRON	BRONX          	NY
939	10457	BRON	BRONX          	NY
940	10453	BRON	BRONX          	NY
941	10452	BRON	BRONX          	NY
942	10455	BRON	BRONX          	NY
943	10451	BRON	BRONX          	NY
944	10452	BRON	BRONX          	NY
945	10474	BRON	BRONX          	NY
946	10452	BRON	BRONX          	NY
947	10461	BRON	BRONX          	NY
948	10461	BRON	BRONX          	NY
949	10457	BRON	BRONX          	NY
950	10461	BRON	BRONX          	NY
951	10473	BRON	BRONX          	NY
952	10473	BRON	BRONX          	NY
953	10460	BRON	BRONX          	NY
954	10475	BRON	BRONX          	NY
955	10460	BRON	BRONX          	NY
956	10451	BRON	BRONX          	NY
957	10474	BRON	BRONX          	NY
958	10470	BRON	BRONX          	NY
959	10453	BRON	BRONX          	NY
960	10452	BRON	BRONX          	NY
961	10457	BRON	BRONX          	NY
962	10457	BRON	BRONX          	NY
963	10466	BRON	BRONX          	NY
964	10462	BRON	BRONX          	NY
965	10475	BRON	BRONX          	NY
966	10470	BRON	BRONX          	NY
967	10469	BRON	BRONX          	NY
968	10453	BRON	BRONX          	NY
969	10456	BRON	BRONX          	NY
970	10461	BRON	BRONX          	NY
971	10457	BRON	BRONX          	NY
972	10456	BRON	BRONX          	NY
973	10474	BRON	BRONX          	NY
974	10470	BRON	BRONX          	NY
975	10455	BRON	BRONX          	NY
976	10461	BRON	BRONX          	NY
977	10462	BRON	BRONX          	NY
978	10452	BRON	BRONX          	NY
979	10452	BRON	BRONX          	NY
980	10457	BRON	BRONX          	NY
981	10454	BRON	BRONX          	NY
982	10467	BRON	BRONX          	NY
983	10457	BRON	BRONX          	NY
984	10460	BRON	BRONX          	NY
985	10463	BRON	BRONX          	NY
986	10463	BRON	BRONX          	NY
987	10457	BRON	BRONX          	NY
988	10475	BRON	BRONX          	NY
989	10462	BRON	BRONX          	NY
990	10457	BRON	BRONX          	NY
991	10461	BRON	BRONX          	NY
992	10455	BRON	BRONX          	NY
993	10461	BRON	BRONX          	NY
994	10469	BRON	BRONX          	NY
995	10458	BRON	BRONX          	NY
996	10474	BRON	BRONX          	NY
997	10455	BRON	BRONX          	NY
998	10463	BRON	BRONX          	NY
999	10467	BRON	BRONX          	NY
1000	10469	BRON	BRONX          	NY
1001	10465	BRON	BRONX          	NY
1002	10461	BRON	BRONX          	NY
1003	10473	BRON	BRONX          	NY
1004	10467	BRON	BRONX          	NY
1005	10469	BRON	BRONX          	NY
1006	10458	BRON	BRONX          	NY
1007	10470	BRON	BRONX          	NY
1008	10455	BRON	BRONX          	NY
1009	10468	BRON	BRONX          	NY
1010	10458	BRON	BRONX          	NY
1011	10452	BRON	BRONX          	NY
1012	10457	BRON	BRONX          	NY
1013	10472	BRON	BRONX          	NY
1014	10472	BRON	BRONX          	NY
1015	10455	BRON	BRONX          	NY
1016	10474	BRON	BRONX          	NY
1017	10461	BRON	BRONX          	NY
1018	10457	BRON	BRONX          	NY
1019	10457	BRON	BRONX          	NY
1020	10470	BRON	BRONX          	NY
1021	10452	BRON	BRONX          	NY
1022	10460	BRON	BRONX          	NY
1023	10461	BRON	BRONX          	NY
1024	10475	BRON	BRONX          	NY
1025	10453	BRON	BRONX          	NY
1026	10474	BRON	BRONX          	NY
1027	10474	BRON	BRONX          	NY
1028	10474	BRON	BRONX          	NY
1029	10467	BRON	BRONX          	NY
1030	10474	BRON	BRONX          	NY
1031	10460	BRON	BRONX          	NY
1032	10461	BRON	BRONX          	NY
1033	10461	BRON	BRONX          	NY
1034	10474	BRON	BRONX          	NY
1035	10453	BRON	BRONX          	NY
1036	10451	BRON	BRONX          	NY
1037	10453	BRON	BRONX          	NY
1038	10456	BRON	BRONX          	NY
1039	10462	BRON	BRONX          	NY
1040	10469	BRON	BRONX          	NY
1041	10466	BRON	BRONX          	NY
1042	10457	BRON	BRONX          	NY
1043	10455	BRON	BRONX          	NY
1044	10474	BRON	BRONX          	NY
1045	10466	BRON	BRONX          	NY
1046	10453	BRON	BRONX          	NY
1047	10467	BRON	BRONX          	NY
1048	10456	BRON	BRONX          	NY
1049	10466	BRON	BRONX          	NY
1050	10452	BRON	BRONX          	NY
1051	10469	BRON	BRONX          	NY
1052	10467	BRON	BRONX          	NY
1053	10461	BRON	BRONX          	NY
1054	10469	BRON	BRONX          	NY
1055	10454	BRON	BRONX          	NY
1056	10462	BRON	BRONX          	NY
1057	10453	BRON	BRONX          	NY
1058	10457	BRON	BRONX          	NY
1059	10468	BRON	BRONX          	NY
1060	10474	BRON	BRONX          	NY
1061	10462	BRON	BRONX          	NY
1062	10452	BRON	BRONX          	NY
1063	10465	BRON	BRONX          	NY
1064	10457	BRON	BRONX          	NY
1065	10458	BRON	BRONX          	NY
1066	10453	BRON	BRONX          	NY
1067	10462	BRON	BRONX          	NY
1068	10459	BRON	BRONX          	NY
1069	10465	BRON	BRONX          	NY
1070	10466	BRON	BRONX          	NY
1071	10457	BRON	BRONX          	NY
1072	10457	BRON	BRONX          	NY
1073	10455	BRON	BRONX          	NY
1074	10474	BRON	BRONX          	NY
1075	10474	BRON	BRONX          	NY
1076	10474	BRON	BRONX          	NY
1077	10453	BRON	BRONX          	NY
1078	10475	BRON	BRONX          	NY
1079	10461	BRON	BRONX          	NY
1080	10470	BRON	BRONX          	NY
1081	10457	BRON	BRONX          	NY
1082	10461	BRON	BRONX          	NY
1083	10466	BRON	BRONX          	NY
1084	10457	BRON	BRONX          	NY
1085	10461	BRON	BRONX          	NY
1086	10461	BRON	BRONX          	NY
1087	10474	BRON	BRONX          	NY
1088	10458	BRON	BRONX          	NY
1089	10458	BRON	BRONX          	NY
1090	10475	BRON	BRONX          	NY
1091	10454	BRON	BRONX          	NY
1092	10453	BRON	BRONX          	NY
1093	10452	BRON	BRONX          	NY
1094	10457	BRON	BRONX          	NY
1095	10475	BRON	BRONX          	NY
1096	10475	BRON	BRONX          	NY
1097	10460	BRON	BRONX          	NY
1098	10452	BRON	BRONX          	NY
1099	10453	BRON	BRONX          	NY
1100	10459	BRON	BRONX          	NY
1101	10461	BRON	BRONX          	NY
1102	10466	BRON	BRONX          	NY
1103	10468	BRON	BRONX          	NY
1104	10452	BRON	BRONX          	NY
1105	10453	BRON	BRONX          	NY
1106	10453	BRON	BRONX          	NY
1107	10462	BRON	BRONX          	NY
1108	10474	BRON	BRONX          	NY
1109	10466	BRON	BRONX          	NY
1110	10458	BRON	BRONX          	NY
1111	10461	BRON	BRONX          	NY
1112	10472	BRON	BRONX          	NY
1113	10452	BRON	BRONX          	NY
1114	10461	BRON	BRONX          	NY
1115	10458	BRON	BRONX          	NY
1116	10474	BRON	BRONX          	NY
1117	10452	BRON	BRONX          	NY
1118	10457	BRON	BRONX          	NY
1119	10463	BRON	BRONX          	NY
1120	10453	BRON	BRONX          	NY
1121	10457	BRON	BRONX          	NY
1122	10469	BRON	BRONX          	NY
1123	10453	BRON	BRONX          	NY
1124	10475	BRON	BRONX          	NY
1125	10467	BRON	BRONX          	NY
1126	10457	BRON	BRONX          	NY
1127	10474	BRON	BRONX          	NY
1128	10459	BRON	BRONX          	NY
1129	10457	BRON	BRONX          	NY
1130	10473	BRON	BRONX          	NY
1131	10473	BRON	BRONX          	NY
1132	10459	BRON	BRONX          	NY
1133	10467	BRON	BRONX          	NY
1134	10466	BRON	BRONX          	NY
1135	10467	BRON	BRONX          	NY
1136	10451	BRON	BRONX          	NY
1137	10462	BRON	BRONX          	NY
1138	10457	BRON	BRONX          	NY
1139	10475	BRON	BRONX          	NY
1140	10452	BRON	BRONX          	NY
1141	10460	BRON	BRONX          	NY
1142	10452	BRON	BRONX          	NY
1143	10460	BRON	BRONX          	NY
1144	10474	BRON	BRONX          	NY
1145	10457	BRON	BRONX          	NY
1146	10473	BRON	BRONX          	NY
1147	10474	BRON	BRONX          	NY
1148	10455	BRON	BRONX          	NY
1149	10474	BRON	BRONX          	NY
1150	10452	BRON	BRONX          	NY
1151	10454	BRON	BRONX          	NY
1152	10474	BRON	BRONX          	NY
1153	10457	BRON	BRONX          	NY
1154	10473	BRON	BRONX          	NY
1155	10453	BRON	BRONX          	NY
1156	10455	BRON	BRONX          	NY
1157	10455	BRON	BRONX          	NY
1158	10462	BRON	BRONX          	NY
1159	10453	BRON	BRONX          	NY
1160	10452	BRON	BRONX          	NY
1161	10452	BRON	BRONX          	NY
1162	10458	BRON	BRONX          	NY
1163	10456	BRON	BRONX          	NY
1164	10457	BRON	BRONX          	NY
1165	10475	BRON	BRONX          	NY
1166	10463	BRON	BRONX          	NY
1167	10469	BRON	BRONX          	NY
1168	10459	BRON	BRONX          	NY
1169	10474	BRON	BRONX          	NY
1170	10456	BRON	BRONX          	NY
1171	10475	BRON	BRONX          	NY
1172	10456	BRON	BRONX          	NY
1173	10455	BRON	BRONX          	NY
1174	10474	BRON	BRONX          	NY
1175	10463	BRON	BRONX          	NY
1176	10466	BRON	BRONX          	NY
1177	10457	BRON	BRONX          	NY
1178	10457	BRON	BRONX          	NY
1179	10475	BRON	BRONX          	NY
1180	10475	BRON	BRONX          	NY
1181	10466	BRON	BRONX          	NY
1182	10474	BRON	BRONX          	NY
1183	10452	BRON	BRONX          	NY
1184	10457	BRON	BRONX          	NY
1185	10474	BRON	BRONX          	NY
1186	10452	BRON	BRONX          	NY
1187	10452	BRON	BRONX          	NY
1188	10469	BRON	BRONX          	NY
1189	10467	BRON	BRONX          	NY
1190	10467	BRON	BRONX          	NY
1191	10456	BRON	BRONX          	NY
1192	10457	BRON	BRONX          	NY
1193	10474	BRON	BRONX          	NY
1194	10474	BRON	BRONX          	NY
1195	10473	BRON	BRONX          	NY
1196	10454	BRON	BRONX          	NY
1197	10468	BRON	BRONX          	NY
1198	10459	BRON	BRONX          	NY
1199	10461	BRON	BRONX          	NY
1200	10451	BRON	BRONX          	NY
1201	10457	BRON	BRONX          	NY
1202	10458	BRON	BRONX          	NY
1203	10454	BRON	BRONX          	NY
1204	10472	BRON	BRONX          	NY
1205	10457	BRON	BRONX          	NY
1206	10460	BRON	BRONX          	NY
1207	10454	BRON	BRONX          	NY
1208	10469	BRON	BRONX          	NY
1209	10455	BRON	BRONX          	NY
1210	10451	BRON	BRONX          	NY
1211	10457	BRON	BRONX          	NY
1212	10461	BRON	BRONX          	NY
1213	10457	BRON	BRONX          	NY
1214	10473	BRON	BRONX          	NY
1215	10467	BRON	BRONX          	NY
1216	10456	BRON	BRONX          	NY
1217	10474	BRON	BRONX          	NY
1218	10475	BRON	BRONX          	NY
1219	10475	BRON	BRONX          	NY
1220	10456	BRON	BRONX          	NY
1221	10475	BRON	BRONX          	NY
1222	10453	BRON	BRONX          	NY
1223	10452	BRON	BRONX          	NY
1224	10467	BRON	BRONX          	NY
1225	10457	BRON	BRONX          	NY
1226	10454	BRON	BRONX          	NY
1227	10457	BRON	BRONX          	NY
1228	10467	BRON	BRONX          	NY
1229	10463	BRON	BRONX          	NY
1230	10455	BRON	BRONX          	NY
1231	10455	BRON	BRONX          	NY
1232	10452	BRON	BRONX          	NY
1233	10474	BRON	BRONX          	NY
1234	10474	BRON	BRONX          	NY
1235	10474	BRON	BRONX          	NY
1236	10452	BRON	BRONX          	NY
1237	10461	BRON	BRONX          	NY
1238	10463	BRON	BRONX          	NY
1239	10467	BRON	BRONX          	NY
1240	10475	BRON	BRONX          	NY
1241	10452	BRON	BRONX          	NY
1242	10462	BRON	BRONX          	NY
1243	10459	BRON	BRONX          	NY
1244	10459	BRON	BRONX          	NY
1245	10475	BRON	BRONX          	NY
1246	10452	BRON	BRONX          	NY
1247	10466	BRON	BRONX          	NY
1248	10459	BRON	BRONX          	NY
1249	10475	BRON	BRONX          	NY
1250	10460	BRON	BRONX          	NY
1251	10452	BRON	BRONX          	NY
1252	10466	BRON	BRONX          	NY
1253	10474	BRON	BRONX          	NY
1254	10459	BRON	BRONX          	NY
1255	10454	BRON	BRONX          	NY
1256	10474	BRON	BRONX          	NY
1257	10475	BRON	BRONX          	NY
1258	10455	BRON	BRONX          	NY
1259	10467	BRON	BRONX          	NY
1260	10469	BRON	BRONX          	NY
1261	10458	BRON	BRONX          	NY
1262	10466	BRON	BRONX          	NY
1263	10459	BRON	BRONX          	NY
1264	10466	BRON	BRONX          	NY
1265	10461	BRON	BRONX          	NY
1266	10455	BRON	BRONX          	NY
1267	10461	BRON	BRONX          	NY
1268	10461	BRON	BRONX          	NY
1269	10461	BRON	BRONX          	NY
1270	10453	BRON	BRONX          	NY
1271	10470	BRON	BRONX          	NY
1272	10460	BRON	BRONX          	NY
1273	10461	BRON	BRONX          	NY
1274	10460	BRON	BRONX          	NY
1275	10460	BRON	BRONX          	NY
1276	10469	BRON	BRONX          	NY
1277	10460	BRON	BRONX          	NY
1278	10452	BRON	BRONX          	NY
1279	10474	BRON	BRONX          	NY
1280	10459	BRON	BRONX          	NY
1281	10469	BRON	BRONX          	NY
1282	10457	BRON	BRONX          	NY
1283	10452	BRON	BRONX          	NY
1284	10457	BRON	BRONX          	NY
1285	10457	BRON	BRONX          	NY
1286	10452	BRON	BRONX          	NY
1287	10452	BRON	BRONX          	NY
1288	10452	BRON	BRONX          	NY
1289	10453	BRON	BRONX          	NY
1290	10469	BRON	BRONX          	NY
1291	10475	BRON	BRONX          	NY
1292	10457	BRON	BRONX          	NY
1293	10472	BRON	BRONX          	NY
1294	10469	BRON	BRONX          	NY
1295	10452	BRON	BRONX          	NY
1296	10457	BRON	BRONX          	NY
1297	10452	BRON	BRONX          	NY
1298	10458	BRON	BRONX          	NY
1299	10463	BRON	BRONX          	NY
1300	10461	BRON	BRONX          	NY
1301	10455	BRON	BRONX          	NY
1302	10457	BRON	BRONX          	NY
1303	10474	BRON	BRONX          	NY
1304	10456	BRON	BRONX          	NY
1305	10460	BRON	BRONX          	NY
1306	10456	BRON	BRONX          	NY
1307	10475	BRON	BRONX          	NY
1308	10466	BRON	BRONX          	NY
1309	10475	BRON	BRONX          	NY
1310	10456	BRON	BRONX          	NY
1311	10455	BRON	BRONX          	NY
1312	10456	BRON	BRONX          	NY
1313	10474	BRON	BRONX          	NY
1314	10457	BRON	BRONX          	NY
1315	10467	BRON	BRONX          	NY
