	Facility #	Business Type
18219	7105072	RS 
18220	7118544	RS 
18221	7071399	RS 
18222	7123276	RS 
18223	7120994	RS 
18224	7057799	RS 
18225	7102747	RS 
18226	7081643	RS 
18227	7119245	RS 
18228	7104006	RS 
18229	7062192	RS 
18230	7120850	RS 
18231	7071084	RS 
18232	4490033	RS 
18233	7061939	RS 
18234	7091106	RS 
18235	4490020	RS 
18236	4490060	RSB
18237	7081508	RS 
18238	7121354	RS 
18239	7035565	RS 
18240	7056985	RS 
18241	7114178	RS 
18242	7092374	RS 
18243	7108691	RS 
18244	7126627	RS 
18245	7047871	RS 
18246	7121914	RS 
18247	7117407	RSB
18248	7108543	RSB
18249	7030300	RSB
18250	7081172	RS 
18251	7086585	RS 
18252	4490067	RS 
18253	7023878	RSB
18254	7121416	RS 
18255	7046749	RSB
18256	7102894	RS 
18257	4490014	RS 
18258	4490048	RS 
18259	4490011	RS 
18260	7117572	RS 
18261	7034702	RS 
18262	7121231	RS 
18263	7044921	RS 
18264	7123814	RS 
18265	7004722	RS 
18266	7054125	RS 
18267	7097653	RSB
18268	7102678	RS 
18269	7086346	RS 
18270	7059621	RS 
18271	7094181	RS 
18272	7098592	RS 
18273	7106456	RS 
18274	7116358	RS 
18275	7102006	RS 
18276	7046454	RS 
18277	7057178	RS 
18278	7104139	RS 
18279	7060193	RSB
18280	4500002	RS 
18281	4500007	RSB
18282	7065688	RS 
18283	7065521	RS 
18284	7086208	RS 
18285	7096361	RS 
18286	4500088	RSB
18287	7077408	RS 
18288	7084853	RS 
18289	7106267	RS 
18290	7113252	RSB
18291	7087845	RS 
18292	7113254	RS 
18293	7042525	RSB
18294	7095692	RS 
18295	7042583	RS 
18296	7121512	RS 
18297	7102162	RS 
18298	7049696	RS 
18299	7097272	RS 
18300	7120472	RS 
18301	7114963	RS 
18302	7116625	RS 
18303	7092271	RS 
18304	7051344	RS 
18305	7103863	RS 
18306	4500032	RS 
18307	7095911	RS 
18308	7107297	RS 
18309	7104603	RS 
18310	7054228	RSB
18311	7092928	RS 
18312	7123093	RS 
18313	7110629	RS 
18314	7121028	RS 
18315	7119353	RS 
18316	7117003	RS 
18317	7070394	RS 
18318	7107880	RS 
18319	7061829	RS 
18320	7115430	RS 
18321	7031716	RS 
18322	4500047	RS 
18323	7121625	RS 
18324	4500081	RS 
18325	7123158	RS 
18326	7094511	RS 
18327	7084840	RS 
18328	7102045	RS 
18329	7113278	RS 
18330	7027116	RSB
18331	7082905	RS 
18332	4500016	RS 
18333	7004593	RS 
18334	7053861	RS 
18335	7078531	RS 
18336	5350163	RS 
18337	7119868	RS 
18338	7085553	RS 
18339	7117807	RS 
18340	7126741	RS 
18341	7069451	RS 
18342	7087407	RS 
18343	7069726	RS 
18344	7125439	RS 
18345	4510271	RS 
18346	4510264	RS 
18347	7052821	RS 
18348	7085211	RS 
18349	7021363	RS 
18350	4510294	RS 
18351	7123630	RS 
18352	7054554	RS 
18353	7108711	RS 
18354	7102204	RS 
18355	7071911	RS 
18356	7040280	RSB
18357	7006005	RS 
18358	7030806	RS 
18359	7014497	RS 
18360	4510279	RSB
18361	7108336	RS 
18362	7100226	RS 
18363	7056249	RS 
18364	7115952	RS 
18365	7060523	RS 
18366	7100502	RS 
18367	7109219	RS 
18368	7116283	RS 
18369	4510286	RS 
18370	7117845	RS 
18371	7101505	RS 
18372	7000243	RS 
18373	7100858	RS 
18374	7096779	RS 
18375	7076179	RS 
18376	7073809	RS 
18377	7072491	RS 
18378	7113470	RS 
18379	4510193	RS 
18380	7122810	RS 
18381	7115648	RS 
18382	7097605	RS 
18383	7121634	RS 
18384	7092479	RSB
18385	7109364	RS 
18386	7053245	RS 
18387	7107000	RS 
18388	7030661	RS 
18389	7037927	RS 
18390	7085373	RS 
18391	7089699	RS 
18392	7118064	RS 
18393	7044534	RS 
18394	7003030	RS 
18395	7085619	RS 
18396	7120119	RS 
18397	4510253	RS 
18398	7085079	RS 
18399	7002433	RS 
18400	7090385	RS 
18401	7119192	RS 
18402	7108735	RS 
18403	7097474	RS 
18404	7115893	RS 
18405	7110492	RS 
18406	7080303	RS 
18407	7091949	RS 
18408	4510005	RSB
18409	7077122	RS 
18410	7123510	RS 
18411	7069734	RSB
18412	7092630	RS 
18413	4510019	RS 
18414	4510168	RS 
18415	7112219	RS 
18416	7110793	RS 
18417	7080852	RS 
18418	7123241	RSB
18419	7121166	RS 
18420	7123092	RS 
18421	7122648	RS 
18422	7018702	RS 
18423	7050440	RS 
18424	7097947	RS 
18425	7118986	RS 
18426	7117476	RS 
18427	7106476	RS 
18428	4510337	RSB
18429	7043194	RS 
18430	4510273	RS 
18431	7072026	RS 
18432	7087745	RS 
18433	7087105	RS 
18434	7097989	RS 
18435	4510050	RS 
18436	7000737	RSB
18437	7102048	RS 
18438	7100378	RS 
18439	7088303	RS 
18440	7004204	RS 
18441	7030069	RS 
18442	7115377	RSB
18443	7106931	RS 
18444	7066827	RS 
18445	4510290	RS 
18446	7088384	RS 
18447	7093835	RS 
18448	4510277	RS 
18449	7122508	RSB
18450	7082449	RS 
18451	7030106	RSB
18452	4510173	RS 
18453	7120923	RS 
18454	7103828	RSB
18455	4510311	RS 
18456	4510211	RS 
18457	7121590	RS 
18458	7090872	RS 
18459	7101613	RS 
18460	7110093	RS 
18461	7084731	RS 
18462	7118371	RS 
18463	7032997	RS 
18464	7115932	RS 
18465	7090362	RS 
18466	4510280	RS 
18467	7123495	RS 
18468	7114289	RS 
18469	7120194	RS 
18470	7096485	RSB
18471	7113114	RS 
18472	7091317	RS 
18473	7117027	RS 
18474	7121433	RS 
18475	7030025	RS 
18476	7118831	RS 
18477	7121976	RS 
18478	7103540	RSB
18479	7118681	RS 
18480	7122695	RS 
18481	4510111	RSB
18482	7055328	RS 
18483	7113341	RSB
18484	7112242	RS 
18485	7098586	RS 
18486	7036423	RS 
18487	7112187	RS 
18488	4510107	RS 
18489	7120946	RS 
18490	7117540	RS 
18491	7126941	RS 
18492	7078304	RS 
18493	7107669	RS 
18494	7112020	RS 
18495	7113214	RSB
18496	5260179	RS 
18497	7021454	RS 
18498	7126072	RSB
18499	7066465	RS 
18500	7101627	RS 
18501	7052122	RS 
18502	4510055	RS 
18503	7123340	RS 
18504	7082858	RSB
18505	4510132	RS 
18506	7102853	RS 
18507	7061121	RS 
18508	7098587	RS 
18509	7109423	RS 
18510	7124935	RS 
18511	7081195	RS 
18512	7124416	RS 
18513	7127327	RSB
18514	7117497	RS 
18515	7115412	RS 
18516	7121710	RS 
18517	7053179	RS 
18518	7111356	RS 
18519	7078940	RS 
18520	7105261	RS 
18521	7107858	RS 
18522	5020200	RS 
18523	4510207	RS 
18524	7120542	RS 
18525	7006010	RS 
18526	7080592	RS 
18527	7119096	RS 
18528	7000714	RS 
18529	7106322	RS 
18530	7050484	RS 
18531	5350080	RSB
18532	4510202	RS 
18533	7120170	RS 
18534	7113576	RS 
18535	7086335	RS 
18536	7116021	RS 
18537	7066726	RS 
18538	7090890	RS 
18539	7102173	RS 
18540	7107401	RS 
18541	7107395	RS 
18542	7060373	RS 
18543	7112166	RS 
18544	7115763	RS 
18545	7113971	RS 
18546	7099582	RS 
18547	7120396	RS 
18548	7108715	RS 
18549	7077208	RS 
18550	7088047	RS 
18551	7125547	RS 
18552	7065480	RS 
18553	7070262	RS 
18554	7047801	RS 
18555	7063274	RS 
18556	4510072	RS 
18557	4510015	RS 
18558	7117350	RS 
18559	7107729	RS 
18560	7115834	RS 
18561	7029280	RSB
18562	7099412	RS 
18563	7099188	RS 
18564	7103619	RS 
18565	7083251	RS 
18566	7086298	RS 
18567	7115784	RS 
18568	7093545	RS 
18569	7108373	RSB
18570	7126219	RS 
18571	7042660	RS 
18572	7120943	RS 
18573	7062081	RS 
18574	7044849	RS 
18575	7030424	RS 
18576	7030323	RS 
18577	7039799	RSB
18578	7072914	RS 
18579	7117343	RS 
18580	7110209	RS 
18581	7035743	RSB
18582	7092793	RS 
18583	7105953	RS 
18584	7076835	RSB
18585	7126305	RS 
18586	4450075	RS 
18587	7084127	RS 
18588	7031413	RS 
18589	7122763	RS 
18590	7093260	RS 
18591	7093259	RS 
18592	7107648	RS 
18593	7086491	RS 
18594	7048613	RS 
18595	7095040	RS 
18596	7106449	RS 
18597	7093905	RS 
18598	5280391	RS 
18599	7116029	RS 
18600	7103373	RS 
18601	7047635	RSB
18602	7117183	RS 
18603	4450123	RS 
18604	7092995	RS 
18605	7093939	RS 
18606	7014845	RS 
18607	7091765	RS 
18608	7008318	RS 
18609	7071498	RS 
18610	7003568	RS 
18611	7123778	RS 
18612	7037801	RS 
18613	4450348	RSB
18614	7058220	RS 
18615	7044167	RS 
18616	7125846	RS 
18617	7125975	RSB
18618	7086846	RS 
18619	7099451	RS 
18620	7111135	RS 
18621	7121274	RS 
18622	7064269	RS 
18623	7084440	RS 
18624	7093249	RS 
18625	7113656	RS 
18626	7086466	RS 
18627	7121144	RS 
18628	4450015	RS 
18629	7101634	RS 
18630	7075231	RS 
18631	7088589	RS 
18632	7098268	RS 
18633	7101470	RS 
18634	7069189	RS 
18635	4450055	RS 
18636	7082766	RS 
18637	7109515	RS 
18638	7025784	RSB
18639	7025533	RS 
18640	7082859	RS 
18641	7107632	RS 
18642	7059563	RS 
18643	7096863	RS 
18644	7065032	RS 
18645	7115403	RS 
18646	7110341	RS 
18647	7108498	RS 
18648	7090840	RS 
18649	7108576	RS 
18650	7119583	RS 
18651	4450258	RS 
18652	7082291	RS 
18653	7124092	RS 
18654	7094196	RS 
18655	4450007	RS 
18656	7045079	RS 
18657	7111235	RS 
18658	7080214	RS 
18659	7122128	RS 
18660	7064224	RS 
18661	7114638	RS 
18662	7108879	RSB
18663	7099247	RS 
18664	7127289	RS 
18665	7124521	RSB
18666	7123943	RS 
18667	7117919	RS 
18668	7076439	RS 
18669	7042344	RS 
18670	7112307	RS 
18671	7022581	RSB
18672	7073789	RS 
18673	7122207	RS 
18674	7023803	RS 
18675	4450151	RS 
18676	7040446	RS 
18677	7113517	RS 
18678	7125291	RS 
18679	7111275	RS 
18680	7081347	RS 
18681	4450053	RS 
18682	7101184	RS 
18683	7107619	RS 
18684	7071213	RS 
18685	7116719	RS 
18686	7116019	RS 
18687	7054734	RSB
18688	7045976	RS 
18689	4450114	RSB
18690	4450054	RS 
18691	4450221	RS 
18692	7006252	RS 
18693	7060659	RSB
18694	7111507	RS 
18695	7123065	RS 
18696	7116784	RS 
18697	7118481	RS 
18698	7125410	RS 
18699	4450380	RS 
18700	7104943	RS 
18701	7100278	RS 
18702	7125193	RS 
18703	7114893	RS 
18704	7056048	RS 
18705	7119457	RS 
18706	7120180	RS 
18707	7029463	RS 
18708	7112907	RS 
18709	7108409	RSB
18710	7058945	RS 
18711	7094596	RS 
18712	7048631	RS 
18713	7035456	RSB
18714	7119643	RS 
18715	7086610	RS 
18716	7107922	RS 
18717	7113465	RSB
18718	7111188	RS 
18719	7120473	RS 
18720	4450273	RSB
18721	4450183	RS 
18722	7052208	RS 
18723	7119362	RS 
18724	7114079	RS 
18725	7118299	RS 
18726	7106479	RS 
18727	7077579	RS 
18728	7125345	RS 
18729	7105012	RS 
18730	7100786	RS 
18731	4450046	RS 
18732	7118725	RS 
18733	7063435	RS 
18734	7063292	RS 
18735	7095782	RS 
18736	7121323	RS 
18737	7068718	RS 
18738	7112768	RS 
18739	7031622	RS 
18740	7116114	RS 
18741	7094522	RS 
18742	7055217	RS 
18743	4450035	RS 
18744	7059561	RS 
18745	7105100	RSB
18746	7094744	RS 
18747	7114672	RS 
18748	7109591	RS 
18749	7109249	RS 
18750	7064720	RS 
18751	4450227	RSB
18752	7120719	RS 
18753	7088190	RS 
18754	7031719	RS 
18755	7074673	RS 
18756	7021530	RS 
18757	7115091	RS 
18758	7125931	RS 
18759	7078882	RS 
18760	7062934	RS 
18761	7122471	RS 
18762	7068545	RS 
18763	7100179	RS 
18764	7021205	RS 
18765	7051508	RS 
18766	7091309	RS 
18767	7104628	RS 
18768	7042156	RS 
18769	7117795	RS 
18770	4450145	RS 
18771	7108635	RS 
18772	7092458	RS 
18773	7091867	RS 
18774	7045972	RS 
18775	7096825	RS 
18776	7077357	RS 
18777	4450202	RS 
18778	7122869	RS 
18779	7003985	RSB
18780	7022278	RS 
18781	7036913	RS 
18782	7038942	RSB
18783	7105922	RS 
18784	4450036	RS 
18785	7097911	RSB
18786	4450104	RS 
18787	7114223	RS 
18788	7114104	RS 
18789	4450289	RS 
18790	4450038	RS 
18791	7115934	RS 
18792	7060053	RS 
18793	7042157	RS 
18794	7091408	RS 
18795	7040927	RSB
18796	4450325	RS 
18797	4450025	RS 
18798	4450002	RS 
18799	7103772	RS 
18800	7100933	RS 
18801	7063704	RS 
18802	7117816	RS 
18803	7093438	RS 
18804	7103880	RS 
18805	7126078	RS 
18806	7066977	RS 
18807	7076834	RS 
18808	7086468	RS 
18809	7099918	RS 
18810	7072184	RS 
18811	7028567	RS 
18812	7105933	RS 
18813	7099634	RS 
18814	7094321	RS 
18815	7068936	RS 
18816	7023278	RSB
18817	7118395	RS 
18818	7032316	RS 
18819	7120643	RS 
18820	7008878	RS 
18821	7092286	RS 
18822	7099872	RS 
18823	7112966	RS 
18824	7084977	RS 
18825	7126311	RS 
18826	4450071	RS 
18827	7077376	RSB
18828	7097593	RS 
18829	7125724	RS 
18830	7088744	RS 
18831	7118067	RS 
18832	7067954	RS 
18833	7112058	RS 
18834	7078961	RS 
18835	7024605	RS 
18836	7123338	RS 
18837	7033610	RS 
18838	1522209	RS 
18839	7116273	RS 
18840	7119736	RS 
18841	7109229	RS 
18842	7075717	RS 
18843	1520827	RS 
18844	7126843	RSB
18845	1521737	RS 
18846	7115693	RS 
18847	7004203	RS 
18848	7108928	RS 
18849	7041379	RSB
18850	7112586	RS 
18851	7112656	RS 
18852	7039916	RS 
18853	7115737	RS 
18854	7113798	RS 
18855	7027828	RS 
18856	7126216	RS 
18857	7081638	RS 
18858	7076081	RSB
18859	7075607	RS 
18860	7112533	RSB
18861	7126008	RSB
18862	7112695	RS 
18863	7123082	RSB
18864	7054118	RS 
18865	1521026	RS 
18866	1522864	RS 
18867	7054396	RSB
18868	7086133	RS 
18869	1521272	RS 
18870	7035793	RS 
18871	7082837	RS 
18872	7120359	RSB
18873	7106503	RS 
18874	7122321	RS 
18875	7118381	RS 
18876	7105193	RS 
18877	1522162	RS 
18878	7056147	RS 
18879	7114904	RSB
18880	7100194	RS 
18881	7120289	RSB
18882	7112421	RS 
18883	7112038	RS 
18884	7097620	RS 
18885	7104707	RSB
18886	7030699	RSB
18887	7046368	RS 
18888	7094818	RS 
18889	7111205	RS 
18890	7001388	RS 
18891	7102656	RSB
18892	7119771	RS 
18893	7123507	RS 
18894	7110755	RS 
18895	7108143	RS 
18896	7116675	RS 
18897	7115739	RS 
18898	7112804	RSB
18899	1520465	RS 
18900	7118344	RS 
18901	7007195	RSB
18902	7116931	RSB
18903	7119871	RS 
18904	7105897	RS 
18905	7058952	RS 
18906	7125092	RS 
18907	7113680	RS 
18908	7054925	RS 
18909	7096761	RS 
18910	7123494	RS 
18911	7035643	RS 
18912	1520598	RS 
18913	7109897	RSB
18914	1521081	RS 
18915	7122242	RS 
18916	7126345	RSB
18917	7108429	RS 
18918	7117836	RS 
18919	7108274	RSB
18920	7112061	RS 
18921	7120900	RS 
18922	1521837	RS 
18923	7123728	RS 
18924	7105233	RS 
18925	7080197	RS 
18926	7121311	RS 
18927	7126499	RS 
18928	7113541	RS 
18929	7080130	RS 
18930	7044112	RS 
18931	7112682	RS 
18932	7001471	RSB
18933	1520683	RS 
18934	7107566	RS 
18935	7107371	RS 
18936	7041915	RS 
18937	1520432	RS 
18938	7099970	RS 
18939	7098726	RSB
18940	7122413	RS 
18941	7114806	RS 
18942	7106779	RS 
18943	7085786	RS 
18944	7109720	RS 
18945	7112534	RS 
18946	7105776	RS 
18947	7095442	RS 
18948	7067223	RS 
18949	7109690	RS 
18950	7119692	RSB
18951	7116327	RS 
18952	7053215	RS 
18953	7119522	RS 
18954	7126875	RS 
18955	7111271	RS 
18956	7094495	RS 
18957	7124682	RS 
18958	7124613	RSB
18959	7002553	RS 
18960	7119687	RS 
18961	7126934	RS 
18962	7118251	RS 
18963	7120550	RSB
18964	1520553	RS 
18965	7115659	RSB
18966	7114650	RSB
18967	7112988	RS 
18968	7102625	RS 
18969	7100736	RS 
18970	7117385	RS 
18971	7107611	RS 
18972	7091337	RS 
18973	7096311	RS 
18974	7059394	RS 
18975	1521399	RS 
18976	7036313	RS 
18977	7075836	RS 
18978	7105602	RS 
18979	7103998	RS 
18980	7078932	RS 
18981	1521234	RSB
18982	1520062	RS 
18983	7122052	RS 
18984	7119924	RS 
18985	7079476	RS 
18986	7093192	RS 
18987	7117150	RSB
18988	7115448	RSB
18989	1521656	RS 
18990	1520879	RSB
18991	1523297	RSB
18992	7049666	RS 
18993	1520028	RSB
18994	7087833	RS 
18995	7109402	RS 
18996	1522993	RS 
18997	7097090	RS 
18998	7119627	RSB
18999	7039285	RS 
19000	1520701	RS 
19001	7007222	RS 
19002	7064372	RS 
19003	7076298	RS 
19004	7112906	RS 
19005	7061328	RS 
19006	7116555	RS 
19007	1521670	RS 
19008	7079127	RSB
19009	7124991	RS 
19010	7126517	RSB
19011	7102265	RS 
19012	1522013	RS 
19013	1522965	RS 
19014	7126283	RS 
19015	7118732	RS 
19016	7115136	RSB
19017	7087404	RS 
19018	7125830	RS 
19019	7021739	RS 
19020	7113653	RS 
19021	7109713	RS 
19022	7117063	RS 
19023	7094657	RSB
19024	7104111	RS 
19025	7092539	RS 
19026	7109546	RS 
19027	7082454	RSB
19028	7090254	RS 
19029	7096738	RS 
19030	7041754	RSB
19031	7126808	RS 
19032	7125827	RS 
19033	7096320	RSB
19034	7117718	RS 
19035	7109576	RS 
19036	7117650	RSB
19037	7109083	RS 
19038	7067180	RS 
19039	7045200	RS 
19040	7092610	RS 
19041	7045238	RS 
19042	7063125	RS 
19043	7058115	RS 
19044	7056566	RS 
19045	7044418	RS 
19046	7118053	RS 
19047	7082979	RSB
19048	7061569	RS 
19049	7075493	RS 
19050	7125018	RS 
19051	7114246	RS 
19052	7111790	RS 
19053	7122968	RS 
19054	7063509	RSB
19055	7042362	RSB
19056	7109358	RS 
19057	7036425	RS 
19058	7110061	RS 
19059	7106493	RS 
19060	7038530	RSB
19061	7116326	RS 
19062	7087489	RS 
19063	7001818	RS 
19064	7117678	RS 
19065	7116940	RS 
19066	1522942	RS 
19067	7050775	RS 
19068	7095348	RSB
19069	7120398	RS 
19070	7044502	RS 
19071	7023879	RS 
19072	7105191	RS 
19073	7101341	RS 
19074	7106305	RS 
19075	7073706	RS 
19076	7058666	RSB
19077	7111665	RS 
19078	7052539	RS 
19079	7068472	RS 
19080	7118010	RS 
19081	7028957	RS 
19082	1521810	RS 
19083	7104812	RS 
19084	7085592	RS 
19085	1520828	RS 
19086	7002313	RSB
19087	7017404	RS 
19088	7044382	RS 
19089	7040607	RSB
19090	7109044	RS 
19091	7119332	RS 
19092	7096968	RS 
19093	7089984	RS 
19094	7095720	RS 
19095	7031732	RS 
19096	7038286	RS 
19097	1521062	RS 
19098	7102620	RS 
19099	7119114	RS 
19100	7122153	RS 
19101	1520124	RS 
19102	7119394	RS 
19103	7055267	RSB
19104	7059074	RS 
19105	7109211	RS 
19106	7118458	RSB
19107	7113874	RS 
19108	7097400	RS 
19109	7034007	RS 
19110	7120086	RS 
19111	7049229	RS 
19112	7101596	RS 
19113	7126541	RS 
19114	7117029	RS 
19115	7081572	RS 
19116	7115339	RS 
19117	7109209	RS 
19118	7103520	RS 
19119	7046460	RS 
19120	7088237	RS 
19121	7092389	RS 
19122	7093147	RS 
19123	7117137	RS 
19124	7090195	RS 
19125	7126743	RS 
19126	7072033	RS 
19127	7119638	RSB
19128	7009105	RSB
19129	7114609	RS 
19130	7119654	RS 
19131	7124011	RSB
19132	7108211	RS 
19133	7122607	RS 
19134	7039892	RSB
19135	7105433	RS 
19136	7096018	RS 
19137	7046097	RS 
19138	7107332	RS 
19139	7115778	RS 
19140	7109555	RS 
19141	1520729	RSB
19142	7110816	RS 
19143	7119682	RS 
19144	7121725	RS 
19145	7123734	RS 
19146	1521820	RS 
19147	7117067	RS 
19148	7114188	RS 
19149	7100173	RS 
19150	7110390	RS 
19151	7007319	RSB
19152	7100955	RS 
19153	7127162	RS 
19154	7090500	RS 
19155	7111761	RS 
19156	7050357	RSB
19157	7109775	RS 
19158	7120663	RS 
19159	7054880	RS 
19160	7111754	RS 
19161	7092551	RS 
19162	7119490	RS 
19163	7071979	RSB
19164	7070580	RS 
19165	7115313	RS 
19166	1522673	RS 
19167	7109010	RS 
19168	7109110	RS 
19169	7028576	RS 
19170	7074061	RS 
19171	7111519	RS 
19172	7124461	RSB
19173	7058531	RS 
19174	7116894	RS 
19175	7120811	RS 
19176	7031461	RS 
19177	7050180	RS 
19178	7114902	RS 
19179	7126773	RS 
19180	1523211	RS 
19181	1521236	RS 
19182	7102848	RS 
19183	1520588	RS 
19184	7118537	RS 
19185	7120635	RS 
19186	7101083	RS 
19187	7078431	RS 
19188	1523144	RSB
19189	7086682	RSB
19190	7081122	RS 
19191	7023358	RS 
19192	7119389	RS 
19193	7111969	RS 
19194	7086762	RS 
19195	7082767	RS 
19196	1521872	RS 
19197	7109520	RS 
19198	7084883	RS 
19199	7125910	RSB
19200	7109969	RS 
19201	7104631	RS 
19202	7105941	RS 
19203	7100505	RS 
19204	7105575	RS 
19205	7090246	RS 
19206	7094647	RS 
19207	7094847	RS 
19208	7108473	RS 
19209	7117247	RS 
19210	7123226	RS 
19211	7030672	RS 
19212	7089425	RS 
19213	7007185	RS 
19214	7116472	RS 
19215	7028902	RSB
19216	7104363	RS 
19217	7127429	RS 
19218	7122017	RS 
19219	7112358	RS 
19220	7068501	RS 
19221	7101720	RS 
19222	7127270	RS 
19223	7081285	RS 
19224	7111348	RS 
19225	7123674	RS 
19226	7121669	RS 
19227	7119690	RS 
19228	7109444	RS 
19229	1523314	RS 
19230	7009108	RS 
19231	7109794	RS 
19232	7008756	RS 
19233	7109245	RS 
19234	7114042	RS 
19235	7089321	RS 
19236	7000311	RS 
19237	7096974	RS 
19238	7093441	RS 
19239	7121804	RS 
19240	7099760	RS 
19241	7106009	RS 
19242	7051485	RSB
19243	7083908	RS 
19244	7107899	RS 
19245	7121964	RS 
19246	7091827	RS 
19247	7122080	RS 
19248	7108562	RS 
19249	7102400	RS 
19250	7116725	RS 
19251	7086655	RS 
19252	7120722	RS 
19253	7117612	RS 
19254	7121078	RS 
19255	7079744	RS 
19256	7119209	RS 
19257	7120869	RS 
19258	7093234	RS 
19259	7102695	RS 
19260	7109306	RSB
19261	7123528	RS 
19262	7116515	RS 
19263	7114130	RS 
19264	7104678	RS 
19265	7106719	RS 
19266	7116353	RS 
19267	7117687	RS 
19268	7104670	RS 
19269	7103708	RSB
19270	7113481	RS 
19271	7095402	RS 
19272	7098572	RS 
19273	7104180	RSB
19274	7122138	RS 
19275	1301696	RS 
19276	7075678	RS 
19277	7112550	RS 
19278	7110762	RS 
19279	7099896	RS 
19280	7112373	RS 
19281	7123001	RS 
19282	7116239	RS 
19283	7122171	RS 
19284	7115423	RS 
19285	7113353	RS 
19286	7115943	RS 
19287	7001951	RS 
19288	7122916	RS 
19289	7123070	RS 
19290	7115243	RSB
19291	7018200	RS 
19292	7069783	RS 
19293	1520166	RS 
19294	7111787	RS 
19295	7097175	RS 
19296	7067821	RS 
19297	7107346	RS 
19298	7096777	RS 
19299	7117287	RS 
19300	7083438	RS 
19301	1520557	RS 
19302	7123551	RS 
19303	7117426	RS 
19304	7125241	RS 
19305	7060805	RS 
19306	7084199	RS 
19307	7036410	RS 
19308	7124132	RS 
19309	7108675	RS 
19310	1521277	RS 
19311	7047990	RS 
19312	7098031	RS 
19313	7085005	RS 
19314	7101404	RS 
19315	7113409	RS 
19316	7118938	RS 
19317	7125167	RS 
19318	7121685	RS 
19319	7124883	RS 
19320	7077736	RS 
19321	7095425	RS 
19322	7106407	RS 
19323	7083283	RS 
19324	7078625	RS 
19325	7080059	RS 
19326	7084558	RS 
19327	7061458	RS 
19328	1522076	RS 
19329	7107137	RSB
19330	7059165	RSB
19331	7117962	RS 
19332	7127374	RSB
19333	7088468	RSB
19334	7068286	RS 
19335	7111550	RS 
19336	7111966	RSB
19337	7115037	RS 
19338	1520294	RS 
19339	7105019	RS 
19340	7112414	RSB
19341	7110095	RSB
19342	7101530	RS 
19343	7115491	RSB
19344	7105803	RSB
19345	7124471	RSB
19346	7111337	RS 
19347	7053219	RSB
19348	1521533	RS 
19349	7092421	RS 
19350	7119844	RSB
19351	7021784	RSB
19352	7096581	RS 
19353	7110123	RSB
19354	7025232	RS 
19355	7101671	RS 
19356	7117826	RSB
19357	7100758	RSB
19358	7068358	RS 
19359	1521261	RS 
19360	1522407	RS 
19361	7123127	RS 
19362	7115649	RS 
19363	7127171	RS 
19364	7110286	RS 
19365	7126100	RS 
19366	7099849	RSB
19367	7050023	RS 
19368	7123325	RS 
19369	7001901	RS 
19370	7126798	RS 
19371	7119898	RS 
19372	7115535	RS 
19373	7120552	RS 
19374	7114050	RS 
19375	7108656	RS 
19376	7082226	RS 
19377	7089692	RS 
19378	1522721	RS 
19379	7086775	RSB
19380	7112824	RS 
19381	7047212	RS 
19382	7113563	RS 
19383	7103363	RS 
19384	7111443	RS 
19385	7098453	RS 
19386	7105634	RSB
19387	7116941	RS 
19388	7067226	RS 
19389	7047015	RS 
19390	7120189	RS 
19391	7091405	RS 
19392	7050446	RSB
19393	7112216	RSB
19394	7122623	RS 
19395	7110818	RSB
19396	7118413	RSB
19397	7120317	RSB
19398	7115960	RS 
19399	7115260	RSB
19400	7099505	RSB
19401	7042204	RSB
19402	7125654	RSB
19403	7104312	RSB
19404	7111391	RSB
19405	1521614	RSB
19406	7096995	RS 
19407	1522639	RSB
19408	7122850	RS 
19409	7126575	RSB
19410	7064502	RSB
19411	7108621	RSB
19412	7004763	RSB
19413	7108244	RSB
19414	7091576	RS 
19415	1522610	RS 
19416	7103360	RS 
19417	7086750	RS 
19418	7118116	RS 
19419	1521681	RS 
19420	7125548	RS 
19421	1520964	RS 
19422	7069686	RS 
19423	7052162	RSB
19424	7113913	RS 
19425	7127094	RS 
19426	7105620	RSB
19427	7116063	RSB
19428	1520975	RS 
19429	1522524	RS 
19430	7063049	RS 
19431	1521069	RS 
19432	1520956	RS 
19433	7004936	RS 
19434	7046053	RS 
19435	7108594	RS 
19436	7110860	RS 
19437	7030772	RS 
19438	7123891	RS 
19439	7120485	RS 
19440	7120795	RS 
19441	7102768	RS 
19442	7127032	RS 
19443	7123556	RS 
19444	7105474	RS 
19445	7081280	RS 
19446	7007334	RS 
19447	7117963	RS 
