	ID	OWNER
831	7770422	GOVERNMENT - DISTRICT/AUTHORITY
832	13170816	PROPRIETARY
833	9170605	PROPRIETARY
834	14553188	GOVERNMENT - LOCAL
835	4595926	GOVERNMENT - LOCAL
836	7892363	GOVERNMENT - LOCAL
837	1392120	PROPRIETARY
838	1591942	PROPRIETARY
839	23292104	PROPRIETARY
840	34392050	PROPRIETARY
841	25094116	GOVERNMENT - LOCAL
842	5971052	NOT AVAILABLE
843	6570535	PROPRIETARY
844	25294143	PROPRIETARY
845	50694122	GOVERNMENT - LOCAL
846	50794115	GOVERNMENT - LOCAL
847	7490650	PROPRIETARY
848	8290255	PROPRIETARY
849	26691342	GOVERNMENT - LOCAL
850	30190036	PROPRIETARY
851	33090036	PROPRIETARY
852	33390012	PROPRIETARY
853	52691307	PROPRIETARY
854	15695023	GOVERNMENT - DISTRICT/AUTHORITY
855	9192882	PROPRIETARY
856	34696001	PROPRIETARY
857	22694914	PROPRIETARY
858	47196104	GOVERNMENT - DISTRICT/AUTHORITY
859	14093710	PROPRIETARY
860	50296093	GOVERNMENT - DISTRICT/AUTHORITY
861	1792804	PROPRIETARY
862	14192643	PROPRIETARY
863	52592804	PROPRIETARY
864	32695361	GOVERNMENT - DISTRICT/AUTHORITY
865	22293277	GOVERNMENT - DISTRICT/AUTHORITY
866	18530327	PROPRIETARY
867	16930135	NOT AVAILABLE
868	11527962	GOVERNMENT - LOCAL
869	6071446	PROPRIETARY
870	17470444	PROPRIETARY
871	3170633	GOVERNMENT - LOCAL
872	70192120	NOT AVAILABLE
873	70494117	NOT AVAILABLE
874	70594110	NOT AVAILABLE
875	70790067	GOVERNMENT - LOCAL
876	71495355	NOT AVAILABLE
877	73191401	PROPRIETARY
878	73693210	GOVERNMENT - STATE
879	74096028	GOVERNMENT - DISTRICT/AUTHORITY
880	74290404	NOT AVAILABLE
881	74396001	GOVERNMENT - LOCAL
882	74495062	GOVERNMENT - LOCAL
883	74693060	GOVERNMENT - LOCAL
884	83931909	NOT AVAILABLE
885	84231217	NOT AVAILABLE
886	84430546	NOT AVAILABLE
887	84031412	NOT AVAILABLE
888	87330705	NOT AVAILABLE
889	86230117	GOVERNMENT - DISTRICT/AUTHORITY
890	87630214	NOT AVAILABLE
891	88031830	NOT AVAILABLE
892	89930274	NOT AVAILABLE
893	89030329	NOT AVAILABLE
894	151054961	NOT AVAILABLE
895	6853110	NON-PROFIT
896	150953228	NOT AVAILABLE
897	7153215	NON-PROFIT
898	8453227	NON-PROFIT
899	11654002	NON-PROFIT
900	9054153	NON-PROFIT
901	159371301	NOT AVAILABLE
902	159470360	PROPRIETARY
903	159770121	NOT AVAILABLE
904	25595242	NON-PROFIT
905	49091356	NON-PROFIT
906	46192835	NON-PROFIT
907	122939	NON-PROFIT
908	153780218	NON-PROFIT
909	12253578	NON-PROFIT
910	15054956	NON-PROFIT
911	72895370	NON-PROFIT
912	74193102	NON-PROFIT
913	80132535	NOT AVAILABLE
914	7485255	NON-PROFIT
915	10302131	NON-PROFIT
916	10402130	GOVERNMENT - STATE
917	91951555	NOT AVAILABLE
918	3380649	NON-PROFIT
919	11302026	NON-PROFIT
920	12502359	PROPRIETARY
921	13302453	PROPRIETARY
922	13002072	PROPRIETARY
923	13149091	NON-PROFIT
924	449058	NON-PROFIT
925	2148708	NON-PROFIT
926	14148198	PROPRIETARY
927	6849503	NON-PROFIT
928	8849913	NON-PROFIT
929	4249801	NON-PROFIT
930	4166736	GOVERNMENT - LOCAL
931	11449953	NON-PROFIT
932	11649735	NON-PROFIT
933	61	NON-PROFIT
934	8556265	GOVERNMENT - LOCAL
935	4155912	NON-PROFIT
936	18064804	NON-PROFIT
937	1865807	NON-PROFIT
938	2065802	NON-PROFIT
939	3964118	PROPRIETARY
940	6164429	NON-PROFIT
941	3564057	PROPRIETARY
942	4064134	NON-PROFIT
943	6664132	PROPRIETARY
944	6964130	PROPRIETARY
945	7464139	NON-PROFIT
946	16264772	GOVERNMENT - LOCAL
947	4564446	NON-PROFIT
948	2164730	GOVERNMENT - LOCAL
949	564502	GOVERNMENT - STATE
950	5764012	PROPRIETARY
951	9264804	NON-PROFIT
952	9364804	NON-PROFIT
953	9464804	PROPRIETARY
954	9564850	NON-PROFIT
955	12863017	NON-PROFIT
956	12963141	NON-PROFIT
957	13063017	PROPRIETARY
958	13363043	NON-PROFIT
959	13663136	NON-PROFIT
960	15763670	GOVERNMENT - LOCAL
961	12163628	NON-PROFIT
962	10863935	PROPRIETARY
963	11263301	NON-PROFIT
964	11563385	NON-PROFIT
965	11663367	NON-PROFIT
966	11863304	PROPRIETARY
967	11963376	NON-PROFIT
968	11065340	NON-PROFIT
969	5464683	NON-PROFIT
970	4863090	NON-PROFIT
971	4965041	GOVERNMENT - DISTRICT/AUTHORITY
972	7663663	GOVERNMENT - DISTRICT/AUTHORITY
973	4765560	GOVERNMENT - DISTRICT/AUTHORITY
974	16363664	GOVERNMENT - LOCAL
975	15963556	GOVERNMENT - LOCAL
976	10363565	GOVERNMENT - LOCAL
977	9965401	GOVERNMENT - LOCAL
978	3363703	NON-PROFIT
979	9763775	NON-PROFIT
980	16465483	GOVERNMENT - LOCAL
981	11764724	GOVERNMENT - DISTRICT/AUTHORITY
982	6865360	NON-PROFIT
983	8164067	PROPRIETARY
984	1565625	NON-PROFIT
985	10564085	GOVERNMENT - LOCAL
986	17864601	NON-PROFIT
987	18265065	PROPRIETARY
988	18465721	NON-PROFIT
989	18565804	NON-PROFIT
990	3664744	GOVERNMENT - LOCAL
991	14363128	NON-PROFIT
992	7039730	PROPRIETARY
993	2228078	NON-PROFIT
994	2328106	NON-PROFIT
995	9228207	NON-PROFIT
996	9728144	NON-PROFIT
997	3428337	NON-PROFIT
998	2427906	NON-PROFIT
999	4439303	PROPRIETARY
1000	5339042	PROPRIETARY
1001	4139475	GOVERNMENT - STATE
1002	9439193	GOVERNMENT - STATE
1003	8728086	NON-PROFIT
1004	6328349	NON-PROFIT
1005	527103	NON-PROFIT
1006	8527577	GOVERNMENT - DISTRICT/AUTHORITY
1007	10728752	NON-PROFIT
1008	228791	GOVERNMENT - LOCAL
1009	7628721	GOVERNMENT - DISTRICT/AUTHORITY
1010	1627874	NON-PROFIT
1011	6028687	PROPRIETARY
1012	8328677	NON-PROFIT
1013	9627910	NON-PROFIT
1014	7827261	NON-PROFIT
1015	1927573	NON-PROFIT
1016	5327344	NON-PROFIT
1017	928906	NON-PROFIT
1018	10228359	PROPRIETARY
1019	5228646	NON-PROFIT
1020	8428461	NON-PROFIT
1021	4028813	NON-PROFIT
1022	7228655	NON-PROFIT
1023	3928302	NON-PROFIT
1024	14128170	GOVERNMENT - DISTRICT/AUTHORITY
1025	14328086	NON-PROFIT
1026	14528025	NON-PROFIT
1027	14628376	NON-PROFIT
1028	15127401	PROPRIETARY
1029	1158784	NON-PROFIT
1030	2558474	NON-PROFIT
1031	5058402	GOVERNMENT - STATE
1032	4058324	NON-PROFIT
1033	1958257	NON-PROFIT
1034	2658367	NON-PROFIT
1035	4258801	NON-PROFIT
1036	182870806	NOT AVAILABLE
1037	5932821	PROPRIETARY
1038	6468729	NON-PROFIT
1039	10232803	NON-PROFIT
1040	11832822	NON-PROFIT
1041	15534761	GOVERNMENT - DISTRICT/AUTHORITY
1042	34232803	PROPRIETARY
1043	38334769	PROPRIETARY
1044	3333435	NON-PROFIT
1045	14133401	PROPRIETARY
1046	6833407	PROPRIETARY
1047	19933418	PROPRIETARY
1048	39133407	PROPRIETARY
1049	42033428	PROPRIETARY
1050	42633410	GOVERNMENT - FEDERAL
1051	12934689	NON-PROFIT
1052	26833756	NON-PROFIT
1053	39333710	PROPRIETARY
1054	12233872	NON-PROFIT
1055	2997301	GOVERNMENT - STATE
1056	13233613	NON-PROFIT
1057	18933612	GOVERNMENT - FEDERAL
1058	36033612	NON-PROFIT
1059	36433563	NON-PROFIT
1060	38833558	NON-PROFIT
1061	37734609	NON-PROFIT
1062	32432054	GOVERNMENT - STATE
1063	7834233	PROPRIETARY
1064	5533990	GOVERNMENT - DISTRICT/AUTHORITY
1065	11532721	NON-PROFIT
1066	13032176	NON-PROFIT
1067	15432117	GOVERNMENT - DISTRICT/AUTHORITY
1068	21233853	PROPRIETARY
1069	5432931	NON-PROFIT
1070	44032955	PROPRIETARY
1071	17533308	NON-PROFIT
1072	25133029	GOVERNMENT - DISTRICT/AUTHORITY
1073	7333040	PROPRIETARY
1074	31733317	PROPRIETARY
1075	40933321	PROPRIETARY
1076	23733070	NON-PROFIT
1077	28133150	PROPRIETARY
1078	36633034	PROPRIETARY
1079	36933143	NON-PROFIT
1080	42534474	PROPRIETARY
1081	503055	NON-PROFIT
1082	23234208	PROPRIETARY
1083	1535611	PROPRIETARY
1084	535259	PROPRIETARY
1085	735233	NON-PROFIT
1086	9235261	PROPRIETARY
1087	8535213	PROPRIETARY
1088	11935233	GOVERNMENT - STATE
1089	3836427	GOVERNMENT - DISTRICT/AUTHORITY
1090	6436726	GOVERNMENT - LOCAL
1091	12236518	GOVERNMENT - LOCAL
1092	91836732	GOVERNMENT - DISTRICT/AUTHORITY
1093	4236301	PROPRIETARY
1094	5336330	PROPRIETARY
1095	4636401	PROPRIETARY
1096	4835555	GOVERNMENT - DISTRICT/AUTHORITY
1097	8035904	PROPRIETARY
1098	12545701	NON-PROFIT
1099	8435801	PROPRIETARY
1100	1935806	PROPRIETARY
1101	1345056	NON-PROFIT
1102	6836265	PROPRIETARY
1103	12035502	PROPRIETARY
1104	11450801	GOVERNMENT - LOCAL
1105	94	NON-PROFIT
1106	2336116	PROPRIETARY
1107	6636106	NON-PROFIT
1108	8835650	GOVERNMENT - LOCAL
1109	3643812	NON-PROFIT
1110	7435476	GOVERNMENT - DISTRICT/AUTHORITY
1111	5636467	NON-PROFIT
1112	836360	PROPRIETARY
1113	13444820	NON-PROFIT
1114	7644833	NON-PROFIT
1115	10235582	GOVERNMENT - DISTRICT/AUTHORITY
1116	6035660	GOVERNMENT - DISTRICT/AUTHORITY
1117	27844111	NON-PROFIT
1118	3435150	NON-PROFIT
1119	3035161	NON-PROFIT
1120	4535401	GOVERNMENT - FEDERAL
1121	8236089	PROPRIETARY
1122	4536092	PROPRIETARY
1123	1744106	NON-PROFIT
1124	17044195	NON-PROFIT
1125	10144122	NON-PROFIT
1126	14344129	NON-PROFIT
1127	16045331	NON-PROFIT
1128	16917701	NON-PROFIT
1129	3382609	PROPRIETARY
1130	91235402	GOVERNMENT - STATE
1131	12743015	NON-PROFIT
1132	3800739	NOT AVAILABLE
1133	28617403	PROPRIETARY
1134	3200956	GOVERNMENT - STATE
1135	7100960	PROPRIETARY
1136	126843016	PROPRIETARY
1137	4908053	PROPRIETARY
1138	5108401	PROPRIETARY
1139	11008240	NON-PROFIT
1140	11308037	NON-PROFIT
1141	12207652	GOVERNMENT - LOCAL
1142	12607666	NON-PROFIT
1143	6007470	NON-PROFIT
1144	1008094	PROPRIETARY
1145	2207102	NOT AVAILABLE
1146	7007109	NON-PROFIT
1147	7507018	PROPRIETARY
1148	13808360	NON-PROFIT
1149	12807094	PROPRIETARY
1150	4151104	NOT AVAILABLE
1151	13207206	NON-PROFIT
1152	6507461	NON-PROFIT
1153	6707860	NON-PROFIT
1154	1708861	PROPRIETARY
1155	1808901	GOVERNMENT - STATE
1156	11108629	NON-PROFIT
1157	4307950	GOVERNMENT - STATE
1158	2908755	PROPRIETARY
1159	3908755	NON-PROFIT
1160	9408724	NON-PROFIT
1161	107807962	NON-PROFIT
1162	107907002	PROPRIETARY
1163	108007306	PROPRIETARY
1164	108108901	PROPRIETARY
1165	108808701	NON-PROFIT
1166	109408502	NON-PROFIT
1167	109507675	PROPRIETARY
1168	109608360	PROPRIETARY
1169	109707094	GOVERNMENT - LOCAL
1170	129943725	PROPRIETARY
1171	2843725	NON-PROFIT
1172	2000785	NON-PROFIT
1173	28645224	NON-PROFIT
1174	127645236	NON-PROFIT
1175	2200733	NON-PROFIT
1176	28745219	NON-PROFIT
1177	9245220	GOVERNMENT - FEDERAL
1178	9085712	NON-PROFIT
1179	8043616	NON-PROFIT
1180	12343560	NON-PROFIT
1181	124943560	PROPRIETARY
1182	9543623	NON-PROFIT
1183	1187505	NON-PROFIT
1184	1387571	NON-PROFIT
1185	554305	NON-PROFIT
1186	5188401	NON-PROFIT
1187	3485295	PROPRIETARY
1188	4487740	GOVERNMENT - STATE
1189	81778734	PROPRIETARY
1190	2989431	GOVERNMENT - STATE
1191	654301	NON-PROFIT
1192	111989102	PROPRIETARY
1193	789106	PROPRIETARY
1194	29545417	PROPRIETARY
1195	10546761	NON-PROFIT
1196	129245342	NON-PROFIT
1197	3489121	PROPRIETARY
1198	6445406	NON-PROFIT
1199	13843338	GOVERNMENT - LOCAL
1200	1520032	GOVERNMENT - LOCAL
1201	1620002	PROPRIETARY
1202	1289103	NON-PROFIT
1203	5144875	NON-PROFIT
1204	7945601	NON-PROFIT
1205	1785206	NON-PROFIT
1206	18032446	GOVERNMENT - DISTRICT/AUTHORITY
1207	2846825	PROPRIETARY
1208	10246845	PROPRIETARY
1209	113589429	NOT AVAILABLE
1210	1589148	PROPRIETARY
1211	3889146	GOVERNMENT - STATE
1212	9047006	NON-PROFIT
1213	1947025	NON-PROFIT
1214	9952806	PROPRIETARY
1215	2047501	GOVERNMENT - LOCAL
1216	10646755	NON-PROFIT
1217	2389521	PROPRIETARY
1218	11444883	NON-PROFIT
1219	2147747	NON-PROFIT
1220	3147714	GOVERNMENT - STATE
1221	5047804	GOVERNMENT - STATE
1222	721223	NON-PROFIT
1223	167184097	PROPRIETARY
1224	167584751	GOVERNMENT - DISTRICT/AUTHORITY
1225	167684095	NOT AVAILABLE
1226	6521228	GOVERNMENT - STATE
1227	2399762	NON-PROFIT
1228	2946514	NON-PROFIT
1229	10046527	NON-PROFIT
1230	6247303	NON-PROFIT
1231	6746151	NON-PROFIT
1232	647630	PROPRIETARY
1233	1146321	NON-PROFIT
1234	9646402	NON-PROFIT
1235	4147905	NON-PROFIT
1236	4450703	NON-PROFIT
1237	8346143	PROPRIETARY
1238	7146072	NON-PROFIT
1239	4047904	NON-PROFIT
1240	9146952	NON-PROFIT
1241	1546506	NON-PROFIT
1242	2646506	PROPRIETARY
1243	10446750	NON-PROFIT
1244	3744203	NON-PROFIT
1245	11344310	NON-PROFIT
1246	3347331	NON-PROFIT
1247	30044203	PROPRIETARY
1248	7347960	NON-PROFIT
1249	8646222	GOVERNMENT - STATE
1250	4885012	PROPRIETARY
1251	4985260	PROPRIETARY
1252	6685032	PROPRIETARY
1253	306260	NON-PROFIT
1254	1806226	NON-PROFIT
1255	1606460	NON-PROFIT
1256	2506418	NON-PROFIT
1257	2806050	NON-PROFIT
1258	3447150	GOVERNMENT - LOCAL
1259	11047150	GOVERNMENT - STATE
1260	3686004	NOT AVAILABLE
1261	27932539	PROPRIETARY
1262	21032025	GOVERNMENT - FEDERAL
1263	10785255	NOT AVAILABLE
1264	42132570	NON-PROFIT
1265	39632308	NON-PROFIT
1266	1132501	NON-PROFIT
1267	2132258	NON-PROFIT
1268	4032216	NON-PROFIT
1269	37532207	PROPRIETARY
1270	2632401	GOVERNMENT - DISTRICT/AUTHORITY
1271	15932405	PROPRIETARY
1272	15632435	PROPRIETARY
1273	2689703	NON-PROFIT
1274	18319390	PROPRIETARY
1275	14563110	NON-PROFIT
1276	3416407	NON-PROFIT
1277	702557	NON-PROFIT
1278	3602740	NON-PROFIT
1279	4201201	NON-PROFIT
1280	5502601	NON-PROFIT
1281	67585635	NOT AVAILABLE
1282	11153511	NON-PROFIT
1283	1244106	GOVERNMENT - FEDERAL
1284	12746016	NON-PROFIT
1285	7402124	NON-PROFIT
1286	2701510	NON-PROFIT
1287	3001440	NON-PROFIT
1288	5301605	NON-PROFIT
1289	801852	NON-PROFIT
1290	3802462	NON-PROFIT
1291	2360302	PROPRIETARY
1292	6902139	GOVERNMENT - DISTRICT/AUTHORITY
1293	8102149	GOVERNMENT - DISTRICT/AUTHORITY
1294	1501040	NON-PROFIT
1295	4701199	NON-PROFIT
1296	6855060	NON-PROFIT
1297	655102	NON-PROFIT
1298	3555422	GOVERNMENT - DISTRICT/AUTHORITY
1299	1083706	NON-PROFIT
1300	783814	GOVERNMENT - DISTRICT/AUTHORITY
1301	3611790	GOVERNMENT - STATE
1302	5942437	NON-PROFIT
1303	1483501	NON-PROFIT
1304	118012601	GOVERNMENT - LOCAL
1305	13379322	GOVERNMENT - DISTRICT/AUTHORITY
1306	13677429	NON-PROFIT
1307	4140065	NON-PROFIT
1308	11042134	NON-PROFIT
1309	24776365	GOVERNMENT - LOCAL
1310	32279745	GOVERNMENT - LOCAL
1311	34277575	PROPRIETARY
1312	34779241	GOVERNMENT - DISTRICT/AUTHORITY
1313	6221701	NON-PROFIT
1314	3460644	PROPRIETARY
1315	1860612	GOVERNMENT - FEDERAL
1316	3160463	NON-PROFIT
1317	3660628	NON-PROFIT
1318	4854615	NON-PROFIT
1319	2225309	NON-PROFIT
1320	6026330	NON-PROFIT
1321	854840	NON-PROFIT
1322	14954956	NON-PROFIT
1323	7553226	NON-PROFIT
1324	2753925	NON-PROFIT
1325	120	NON-PROFIT
1326	7162450	NON-PROFIT
1327	6174432	PROPRIETARY
1328	1842240	PROPRIETARY
1329	3942241	NON-PROFIT
1330	2125301	PROPRIETARY
1331	3526003	NON-PROFIT
1332	12662062	NON-PROFIT
1333	5274401	NON-PROFIT
1334	973701	NON-PROFIT
1335	8543202	NON-PROFIT
1336	13773070	GOVERNMENT - STATE
1337	8074133	PROPRIETARY
1338	132373750	NOT AVAILABLE
1339	305661	NON-PROFIT
1340	16462049	NON-PROFIT
1341	16662966	NON-PROFIT
1342	15962863	GOVERNMENT - LOCAL
1343	60699546	NOT AVAILABLE
1344	14053051	NON-PROFIT
1345	17853821	NON-PROFIT
1346	1854829	NON-PROFIT
1347	2853901	NON-PROFIT
1348	2154235	NON-PROFIT
1349	11253534	NON-PROFIT
1350	25577030	NON-PROFIT
1351	1200680	PROPRIETARY
1352	5300929	PROPRIETARY
1353	14367226	PROPRIETARY
1354	14467226	PROPRIETARY
1355	12866967	NON-PROFIT
1356	13566604	NON-PROFIT
1357	6900928	NOT AVAILABLE
1358	12540202	NON-PROFIT
1359	100801	GOVERNMENT - LOCAL
1360	174496819	GOVERNMENT - FEDERAL
1361	2079601	NON-PROFIT
1362	4575751	NON-PROFIT
1363	5979175	PROPRIETARY
1364	7377726	NON-PROFIT
1365	7477418	NON-PROFIT
1366	8277802	NON-PROFIT
1367	8577802	PROPRIETARY
1368	9078523	NON-PROFIT
1369	9178523	PROPRIETARY
1370	5160621	NON-PROFIT
1371	9476804	PROPRIETARY
1372	10275633	NON-PROFIT
1373	10579201	GOVERNMENT - DISTRICT/AUTHORITY
1374	11377842	PROPRIETARY
1375	11877304	PROPRIETARY
1376	12478412	NON-PROFIT
1377	12578404	PROPRIETARY
1378	13275246	PROPRIETARY
1379	14475390	GOVERNMENT - STATE
1380	79233950	NOT AVAILABLE
1381	79333469	NOT AVAILABLE
1382	15976201	PROPRIETARY
1383	16879029	GOVERNMENT - DISTRICT/AUTHORITY
1384	17078852	PROPRIETARY
1385	82132501	NOT AVAILABLE
1386	80834950	NOT AVAILABLE
1387	17578539	PROPRIETARY
1388	17879998	GOVERNMENT - DISTRICT/AUTHORITY
1389	17979902	PROPRIETARY
1390	18179902	PROPRIETARY
1391	19375119	PROPRIETARY
1392	19976104	NON-PROFIT
1393	20076104	GOVERNMENT - DISTRICT/AUTHORITY
1394	20176101	NON-PROFIT
1395	20376115	NON-PROFIT
1396	22375042	NON-PROFIT
1397	22676051	NON-PROFIT
1398	23978550	PROPRIETARY
1399	24178551	NON-PROFIT
1400	24876645	PROPRIETARY
1401	25877030	NON-PROFIT
1402	26777030	GOVERNMENT - DISTRICT/AUTHORITY
1403	27077054	PROPRIETARY
1404	29677070	PROPRIETARY
1405	30377338	NON-PROFIT
1406	30679744	GOVERNMENT - DISTRICT/AUTHORITY
1407	30775061	NON-PROFIT
1408	32778364	NON-PROFIT
1409	33478945	NON-PROFIT
1410	33878044	PROPRIETARY
1411	34075057	PROPRIETARY
1412	35075607	PROPRIETARY
1413	35279408	NON-PROFIT
1414	35479415	GOVERNMENT - DISTRICT/AUTHORITY
1415	36075904	PROPRIETARY
1416	94152742	NOT AVAILABLE
1417	93450201	GOVERNMENT - LOCAL
1418	93251246	NOT AVAILABLE
1419	36976063	NON-PROFIT
1420	37076661	NON-PROFIT
1421	37175671	NON-PROFIT
1422	37278503	PROPRIETARY
1423	37975149	PROPRIETARY
1424	38179701	GOVERNMENT - DISTRICT/AUTHORITY
1425	38876067	GOVERNMENT - DISTRICT/AUTHORITY
1426	39775961	GOVERNMENT - DISTRICT/AUTHORITY
1427	40176255	GOVERNMENT - DISTRICT/AUTHORITY
1428	96760540	NOT AVAILABLE
1429	40479760	GOVERNMENT - DISTRICT/AUTHORITY
1430	40579760	PROPRIETARY
1431	97860201	NOT AVAILABLE
1432	42275075	PROPRIETARY
1433	39475457	NON-PROFIT
1434	42479070	GOVERNMENT - DISTRICT/AUTHORITY
1435	43577640	PROPRIETARY
1436	99962703	NOT AVAILABLE
1437	45078665	NON-PROFIT
1438	45476902	NON-PROFIT
1439	45576904	PROPRIETARY
1440	45878229	GOVERNMENT - DISTRICT/AUTHORITY
1441	46278229	PROPRIETARY
1442	48175972	NON-PROFIT
1443	48278666	NON-PROFIT
1444	48378155	GOVERNMENT - LOCAL
1445	48576380	GOVERNMENT - DISTRICT/AUTHORITY
1446	50378957	NON-PROFIT
1447	103520850	NON-PROFIT
1448	104420876	NOT AVAILABLE
1449	103120912	NON-PROFIT
1450	50976401	NON-PROFIT
1451	51175182	PROPRIETARY
1452	51476508	NON-PROFIT
1453	52477478	PROPRIETARY
1454	107603766	NON-PROFIT
1455	53075504	NON-PROFIT
1456	53375701	NON-PROFIT
1457	53975711	NON-PROFIT
1458	54777901	GOVERNMENT - LOCAL
1459	54877902	PROPRIETARY
1460	55776086	PROPRIETARY
1461	56278599	NON-PROFIT
1462	57176310	PROPRIETARY
1463	58375230	PROPRIETARY
1464	58475237	NON-PROFIT
1465	58575218	NON-PROFIT
1466	59275265	NON-PROFIT
1467	378332	NON-PROFIT
1468	138878414	PROPRIETARY
1469	139177090	PROPRIETARY
1470	45	NON-PROFIT
1471	46	NON-PROFIT
1472	52	NON-PROFIT
1473	120812742	NON-PROFIT
1474	122843160	GOVERNMENT - LOCAL
1475	122544310	PROPRIETARY
1476	124143205	NON-PROFIT
1477	124343223	PROPRIETARY
1478	11276834	GOVERNMENT - DISTRICT/AUTHORITY
1479	125345420	PROPRIETARY
1480	75279925	PROPRIETARY
1481	127045229	NON-PROFIT
1482	126543537	NOT AVAILABLE
1483	124744106	NON-PROFIT
1484	74975231	PROPRIETARY
1485	14675224	PROPRIETARY
1486	13879022	GOVERNMENT - DISTRICT/AUTHORITY
1487	76777520	NON-PROFIT
1488	129043230	PROPRIETARY
1489	130045404	NON-PROFIT
1490	77677090	PROPRIETARY
1491	78979410	NON-PROFIT
1492	3654880	NON-PROFIT
1493	10554552	NON-PROFIT
1494	2954935	GOVERNMENT - LOCAL
1495	155783642	PROPRIETARY
1496	155883252	NOT AVAILABLE
1497	156146250	PROPRIETARY
1498	156846947	GOVERNMENT - STATE
1499	105168410	NON-PROFIT
1500	22277550	GOVERNMENT - STATE
1501	4753538	NON-PROFIT
1502	27177074	NON-PROFIT
1503	2574820	GOVERNMENT - FEDERAL
1504	2758538	GOVERNMENT - FEDERAL
1505	7253226	NON-PROFIT
1506	4057770	GOVERNMENT - FEDERAL
1507	3374017	GOVERNMENT - FEDERAL
1508	4468071	GOVERNMENT - FEDERAL
1509	157366536	NOT AVAILABLE
1510	158067572	NOT AVAILABLE
1511	158667070	NOT AVAILABLE
1512	1439350	GOVERNMENT - FEDERAL
1513	4953143	NON-PROFIT
1514	5253158	NON-PROFIT
1515	4153813	NON-PROFIT
1516	34	GOVERNMENT - FEDERAL
1517	151753805	NON-PROFIT
1518	4659417	GOVERNMENT - FEDERAL
1519	4646202	GOVERNMENT - FEDERAL
1520	32	GOVERNMENT - FEDERAL
1521	27877030	PROPRIETARY
1522	9103104	GOVERNMENT - FEDERAL
1523	36777864	NON-PROFIT
1524	14784148	GOVERNMENT - FEDERAL
1525	12815215	GOVERNMENT - FEDERAL
1526	6901062	GOVERNMENT - FEDERAL
1527	71	GOVERNMENT - LOCAL
1528	16482001	GOVERNMENT - FEDERAL
1529	17182801	GOVERNMENT - FEDERAL
1530	16098661	GOVERNMENT - FEDERAL
1531	6002401	GOVERNMENT - FEDERAL
1532	16123225	GOVERNMENT - FEDERAL
1533	9675010	PROPRIETARY
1534	138	NOT AVAILABLE
1535	43875783	NON-PROFIT
1536	43779252	GOVERNMENT - DISTRICT/AUTHORITY
1537	44678681	NON-PROFIT
1538	48479360	GOVERNMENT - DISTRICT/AUTHORITY
1539	48679079	GOVERNMENT - DISTRICT/AUTHORITY
1540	20476132	PROPRIETARY
1541	21076104	PROPRIETARY
1542	21176132	PROPRIETARY
1543	136979905	NON-PROFIT
1544	121	NOT AVAILABLE
1545	10477530	PROPRIETARY
1546	49975090	PROPRIETARY
1547	51276574	NON-PROFIT
1548	52575483	GOVERNMENT - DISTRICT/AUTHORITY
1549	24378550	PROPRIETARY
1550	53875708	GOVERNMENT - STATE
1551	33778041	PROPRIETARY
1552	35979410	PROPRIETARY
1553	36876063	PROPRIETARY
1554	56676301	NON-PROFIT
1555	39878130	PROPRIETARY
1556	40077627	PROPRIETARY
1557	55877598	PROPRIETARY
1558	72978520	PROPRIETARY
1559	141277379	PROPRIETARY
1560	142477004	PROPRIETARY
1561	76377081	PROPRIETARY
1562	77377043	PROPRIETARY
1563	79177380	PROPRIETARY
1564	14478744	GOVERNMENT - FEDERAL
1565	38	PROPRIETARY
1566	50776502	NON-PROFIT
1567	32376549	NON-PROFIT
1568	136877076	PROPRIETARY
1569	5878102	NON-PROFIT
1570	47	NON-PROFIT
1571	45778205	PROPRIETARY
1572	996819	NON-PROFIT
1573	1496750	NON-PROFIT
1574	1596817	NON-PROFIT
1575	1978731	NON-PROFIT
1576	2878705	PROPRIETARY
1577	15375115	PROPRIETARY
1578	16176201	PROPRIETARY
1579	18979902	PROPRIETARY
1580	24278551	GOVERNMENT - STATE
1581	28977080	PROPRIETARY
1582	32578028	GOVERNMENT - STATE
1583	33977573	NON-PROFIT
1584	45676901	PROPRIETARY
1585	46578259	PROPRIETARY
1586	52875160	GOVERNMENT - STATE
1587	55376702	NON-PROFIT
1588	137977429	PROPRIETARY
1589	138977301	GOVERNMENT - LOCAL
1590	140576123	PROPRIETARY
1591	140875902	PROPRIETARY
1592	72677842	PROPRIETARY
1593	143577035	PROPRIETARY
1594	74075034	PROPRIETARY
1595	74175093	PROPRIETARY
1596	74775042	PROPRIETARY
1597	75975090	PROPRIETARY
1598	80776104	NON-PROFIT
1599	80976132	PROPRIETARY
1600	81578754	PROPRIETARY
1601	5354601	NON-PROFIT
1602	2096748	NON-PROFIT
1603	1096826	NON-PROFIT
1604	2296701	NON-PROFIT
1605	2778705	NON-PROFIT
1606	3078701	PROPRIETARY
1607	16476201	PROPRIETARY
1608	18279936	PROPRIETARY
1609	26577030	NON-PROFIT
1610	38479707	PROPRIETARY
1611	45178681	PROPRIETARY
1612	46978229	PROPRIETARY
1613	52975504	NON-PROFIT
1614	53775701	NON-PROFIT
1615	134276132	PROPRIETARY
1616	134375034	PROPRIETARY
1617	137577065	PROPRIETARY
1618	141077070	PROPRIETARY
1619	3735055	NON-PROFIT
1620	72178247	PROPRIETARY
1621	81478751	PROPRIETARY
1622	1676012	NON-PROFIT
